"GEO_ID","NAME","B08303_001E","B08303_001EA","B08303_001M","B08303_001MA","B08303_002E","B08303_002EA","B08303_002M","B08303_002MA","B08303_003E","B08303_003M","B08303_003MA","B08303_003EA","B08303_004E","B08303_004M","B08303_004MA","B08303_004EA","B08303_005E","B08303_005M","B08303_005MA","B08303_005EA","B08303_006E","B08303_006EA","B08303_006M","B08303_006MA","B08303_007E","B08303_007EA","B08303_007M","B08303_007MA","B08303_008E","B08303_008EA","B08303_008M","B08303_008MA","B08303_009E","B08303_009M","B08303_009MA","B08303_009EA","B08303_010E","B08303_010M","B08303_010MA","B08303_010EA","B08303_011E","B08303_011EA","B08303_011M","B08303_011MA","B08303_012E","B08303_012EA","B08303_012M","B08303_012MA","B08303_013E","B08303_013EA","B08303_013M","B08303_013MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Less than 5 minutes","Annotation of Estimate!!Total!!Less than 5 minutes","Margin of Error!!Total!!Less than 5 minutes","Annotation of Margin of Error!!Total!!Less than 5 minutes","Estimate!!Total!!5 to 9 minutes","Margin of Error!!Total!!5 to 9 minutes","Annotation of Margin of Error!!Total!!5 to 9 minutes","Annotation of Estimate!!Total!!5 to 9 minutes","Estimate!!Total!!10 to 14 minutes","Margin of Error!!Total!!10 to 14 minutes","Annotation of Margin of Error!!Total!!10 to 14 minutes","Annotation of Estimate!!Total!!10 to 14 minutes","Estimate!!Total!!15 to 19 minutes","Margin of Error!!Total!!15 to 19 minutes","Annotation of Margin of Error!!Total!!15 to 19 minutes","Annotation of Estimate!!Total!!15 to 19 minutes","Estimate!!Total!!20 to 24 minutes","Annotation of Estimate!!Total!!20 to 24 minutes","Margin of Error!!Total!!20 to 24 minutes","Annotation of Margin of Error!!Total!!20 to 24 minutes","Estimate!!Total!!25 to 29 minutes","Annotation of Estimate!!Total!!25 to 29 minutes","Margin of Error!!Total!!25 to 29 minutes","Annotation of Margin of Error!!Total!!25 to 29 minutes","Estimate!!Total!!30 to 34 minutes","Annotation of Estimate!!Total!!30 to 34 minutes","Margin of Error!!Total!!30 to 34 minutes","Annotation of Margin of Error!!Total!!30 to 34 minutes","Estimate!!Total!!35 to 39 minutes","Margin of Error!!Total!!35 to 39 minutes","Annotation of Margin of Error!!Total!!35 to 39 minutes","Annotation of Estimate!!Total!!35 to 39 minutes","Estimate!!Total!!40 to 44 minutes","Margin of Error!!Total!!40 to 44 minutes","Annotation of Margin of Error!!Total!!40 to 44 minutes","Annotation of Estimate!!Total!!40 to 44 minutes","Estimate!!Total!!45 to 59 minutes","Annotation of Estimate!!Total!!45 to 59 minutes","Margin of Error!!Total!!45 to 59 minutes","Annotation of Margin of Error!!Total!!45 to 59 minutes","Estimate!!Total!!60 to 89 minutes","Annotation of Estimate!!Total!!60 to 89 minutes","Margin of Error!!Total!!60 to 89 minutes","Annotation of Margin of Error!!Total!!60 to 89 minutes","Estimate!!Total!!90 or more minutes","Annotation of Estimate!!Total!!90 or more minutes","Margin of Error!!Total!!90 or more minutes","Annotation of Margin of Error!!Total!!90 or more minutes",
"1400000US17031740100","Census Tract 7401, Cook County, Illinois","1348","null","163","null","70","null","78","null","89","50","null","null","98","53","null","null","63","39","null","null","135","null","69","null","137","null","73","null","326","null","127","null","22","28","null","null","110","56","null","null","125","null","67","null","152","null","70","null","21","null","25","null",
"1400000US17031740200","Census Tract 7402, Cook County, Illinois","2701","null","307","null","60","null","50","null","371","153","null","null","264","116","null","null","204","103","null","null","318","null","123","null","146","null","83","null","379","null","159","null","65","50","null","null","91","48","null","null","547","null","197","null","222","null","105","null","34","null","38","null",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","2207","null","224","null","32","null","38","null","67","39","null","null","190","76","null","null","356","187","null","null","335","null","110","null","140","null","72","null","469","null","131","null","17","21","null","null","68","46","null","null","357","null","146","null","148","null","57","null","28","null","25","null",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","2283","null","224","null","32","null","29","null","123","58","null","null","198","89","null","null","151","69","null","null","352","null","122","null","88","null","57","null","398","null","115","null","104","65","null","null","296","108","null","null","318","null","121","null","213","null","102","null","10","null","17","null",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","1584","null","293","null","16","null","24","null","51","49","null","null","44","36","null","null","89","81","null","null","136","null","72","null","105","null","76","null","262","null","103","null","50","43","null","null","108","63","null","null","278","null","132","null","298","null","119","null","147","null","76","null",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","1257","null","178","null","0","null","11","null","92","69","null","null","63","37","null","null","136","81","null","null","158","null","85","null","82","null","62","null","209","null","95","null","89","58","null","null","98","65","null","null","207","null","86","null","87","null","57","null","36","null","33","null",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","1357","null","140","null","23","null","19","null","112","60","null","null","101","56","null","null","56","32","null","null","160","null","73","null","33","null","18","null","236","null","77","null","135","76","null","null","63","37","null","null","194","null","73","null","212","null","63","null","32","null","27","null",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","1704","null","164","null","17","null","27","null","110","65","null","null","141","58","null","null","104","67","null","null","229","null","98","null","105","null","62","null","142","null","75","null","157","74","null","null","158","95","null","null","235","null","86","null","276","null","108","null","30","null","32","null",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","2275","null","481","null","0","null","16","null","35","41","null","null","274","151","null","null","26","46","null","null","525","null","296","null","252","null","135","null","669","null","299","null","0","16","null","null","155","157","null","null","245","null","140","null","62","null","44","null","32","null","38","null",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","1089","null","190","null","0","null","11","null","25","37","null","null","212","136","null","null","57","42","null","null","164","null","68","null","19","null","30","null","198","null","89","null","42","45","null","null","61","62","null","null","112","null","64","null","137","null","88","null","62","null","37","null",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","2223","null","250","null","0","null","11","null","80","95","null","null","154","124","null","null","447","220","null","null","208","null","133","null","105","null","88","null","474","null","169","null","41","60","null","null","237","160","null","null","237","null","102","null","227","null","121","null","13","null","28","null",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","998","null","154","null","0","null","11","null","71","59","null","null","138","65","null","null","63","48","null","null","157","null","83","null","25","null","29","null","351","null","135","null","0","11","null","null","25","29","null","null","61","null","48","null","107","null","70","null","0","null","11","null",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","3369","null","540","null","0","null","16","null","257","160","null","null","152","101","null","null","459","243","null","null","464","null","165","null","250","null","132","null","476","null","235","null","243","142","null","null","221","144","null","null","600","null","245","null","247","null","111","null","0","null","16","null",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","2977","null","280","null","119","null","60","null","573","243","null","null","473","162","null","null","413","140","null","null","484","null","175","null","102","null","63","null","193","null","90","null","86","60","null","null","106","70","null","null","250","null","98","null","144","null","71","null","34","null","36","null",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","2178","null","310","null","67","null","60","null","445","224","null","null","384","120","null","null","346","126","null","null","264","null","148","null","42","null","43","null","235","null","122","null","93","75","null","null","101","78","null","null","112","null","73","null","43","null","52","null","46","null","54","null",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","3873","null","300","null","122","null","97","null","257","124","null","null","584","153","null","null","598","183","null","null","615","null","172","null","299","null","131","null","379","null","153","null","81","61","null","null","115","83","null","null","490","null","175","null","240","null","121","null","93","null","78","null",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","2050","null","247","null","32","null","27","null","222","107","null","null","395","159","null","null","193","65","null","null","301","null","113","null","133","null","58","null","275","null","124","null","36","36","null","null","49","39","null","null","262","null","151","null","111","null","55","null","41","null","42","null",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","1943","null","357","null","22","null","34","null","231","186","null","null","261","131","null","null","364","158","null","null","449","null","271","null","95","null","86","null","269","null","150","null","12","15","null","null","27","43","null","null","91","null","71","null","62","null","58","null","60","null","74","null",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","1426","null","181","null","6","null","11","null","108","56","null","null","195","109","null","null","120","79","null","null","126","null","63","null","112","null","61","null","231","null","76","null","57","61","null","null","79","63","null","null","261","null","87","null","125","null","62","null","6","null","10","null",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","2339","null","312","null","26","null","43","null","389","201","null","null","290","156","null","null","338","134","null","null","502","null","214","null","123","null","80","null","185","null","102","null","58","46","null","null","91","51","null","null","189","null","114","null","142","null","86","null","6","null","10","null",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","1367","null","134","null","143","null","63","null","258","71","null","null","181","64","null","null","153","49","null","null","111","null","47","null","64","null","46","null","141","null","76","null","71","34","null","null","70","40","null","null","106","null","45","null","63","null","41","null","6","null","9","null",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","2802","null","288","null","40","null","43","null","149","80","null","null","216","106","null","null","300","121","null","null","333","null","122","null","147","null","74","null","534","null","184","null","107","80","null","null","153","87","null","null","430","null","168","null","393","null","168","null","0","null","16","null",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","2058","null","241","null","11","null","19","null","9","14","null","null","130","67","null","null","189","85","null","null","415","null","111","null","178","null","84","null","475","null","134","null","71","56","null","null","124","74","null","null","228","null","91","null","203","null","100","null","25","null","25","null",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","1559","null","270","null","38","null","58","null","52","41","null","null","205","133","null","null","176","106","null","null","140","null","84","null","46","null","35","null","265","null","131","null","67","52","null","null","154","97","null","null","196","null","83","null","165","null","94","null","55","null","63","null",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","823","null","113","null","27","null","22","null","41","33","null","null","59","32","null","null","57","31","null","null","76","null","36","null","26","null","28","null","97","null","51","null","32","27","null","null","105","36","null","null","177","null","53","null","126","null","49","null","0","null","11","null",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","2339","null","200","null","77","null","55","null","252","111","null","null","153","72","null","null","115","76","null","null","117","null","57","null","96","null","61","null","252","null","119","null","164","95","null","null","191","70","null","null","492","null","138","null","392","null","112","null","38","null","62","null",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","1125","null","147","null","40","null","36","null","125","57","null","null","70","44","null","null","80","46","null","null","65","null","36","null","74","null","36","null","123","null","71","null","28","29","null","null","71","41","null","null","225","null","73","null","196","null","87","null","28","null","31","null",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","1390","null","156","null","109","null","110","null","145","58","null","null","79","54","null","null","62","49","null","null","82","null","36","null","35","null","27","null","202","null","82","null","85","42","null","null","132","56","null","null","262","null","69","null","188","null","75","null","9","null","13","null",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","1776","null","163","null","74","null","49","null","92","44","null","null","179","71","null","null","164","75","null","null","132","null","64","null","30","null","22","null","198","null","79","null","72","43","null","null","53","31","null","null","477","null","129","null","290","null","89","null","15","null","21","null",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","916","null","78","null","12","null","11","null","55","32","null","null","85","35","null","null","68","39","null","null","53","null","26","null","30","null","16","null","121","null","36","null","34","19","null","null","90","34","null","null","213","null","54","null","147","null","47","null","8","null","8","null",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","1709","null","168","null","42","null","35","null","110","56","null","null","109","56","null","null","308","93","null","null","131","null","66","null","59","null","35","null","159","null","60","null","65","34","null","null","133","62","null","null","349","null","97","null","229","null","99","null","15","null","17","null",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","907","null","146","null","14","null","21","null","152","80","null","null","136","87","null","null","145","64","null","null","88","null","47","null","42","null","42","null","120","null","69","null","3","10","null","null","9","15","null","null","109","null","57","null","85","null","69","null","4","null","8","null",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","1863","null","203","null","38","null","40","null","114","54","null","null","158","79","null","null","237","90","null","null","265","null","112","null","60","null","41","null","193","null","74","null","58","35","null","null","48","37","null","null","325","null","97","null","275","null","87","null","92","null","51","null",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","1899","null","167","null","110","null","102","null","132","70","null","null","185","75","null","null","220","69","null","null","267","null","99","null","53","null","38","null","217","null","71","null","30","27","null","null","82","55","null","null","267","null","87","null","282","null","95","null","54","null","42","null",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","1653","null","157","null","57","null","54","null","100","48","null","null","177","68","null","null","81","43","null","null","96","null","59","null","34","null","23","null","258","null","80","null","80","47","null","null","128","54","null","null","405","null","95","null","187","null","71","null","50","null","32","null",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","1170","null","153","null","39","null","30","null","63","39","null","null","112","67","null","null","81","37","null","null","90","null","42","null","35","null","24","null","126","null","63","null","54","36","null","null","147","51","null","null","192","null","74","null","125","null","56","null","106","null","109","null",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","1888","null","147","null","22","null","24","null","286","106","null","null","215","85","null","null","101","57","null","null","164","null","75","null","65","null","43","null","263","null","89","null","73","43","null","null","107","57","null","null","243","null","81","null","320","null","124","null","29","null","27","null",
"1400000US17031801400","Census Tract 8014, Cook County, Illinois","1223","null","91","null","0","null","11","null","58","37","null","null","170","68","null","null","150","60","null","null","136","null","61","null","60","null","49","null","192","null","78","null","29","27","null","null","58","37","null","null","200","null","68","null","145","null","62","null","25","null","30","null",
"1400000US17031801500","Census Tract 8015, Cook County, Illinois","2443","null","254","null","165","null","115","null","333","123","null","null","327","132","null","null","224","90","null","null","206","null","98","null","110","null","63","null","312","null","127","null","50","42","null","null","136","86","null","null","306","null","137","null","274","null","92","null","0","null","16","null",
"1400000US17031801601","Census Tract 8016.01, Cook County, Illinois","1755","null","172","null","30","null","28","null","239","106","null","null","129","69","null","null","273","106","null","null","159","null","73","null","117","null","58","null","198","null","66","null","121","67","null","null","113","66","null","null","150","null","54","null","184","null","70","null","42","null","37","null",
"1400000US17031801603","Census Tract 8016.03, Cook County, Illinois","1384","null","207","null","2","null","14","null","56","45","null","null","226","131","null","null","101","58","null","null","147","null","59","null","113","null","62","null","252","null","95","null","105","70","null","null","84","65","null","null","156","null","105","null","115","null","61","null","27","null","31","null",
"1400000US17031801605","Census Tract 8016.05, Cook County, Illinois","2256","null","273","null","60","null","55","null","148","83","null","null","176","92","null","null","186","104","null","null","445","null","158","null","90","null","51","null","259","null","107","null","50","48","null","null","245","133","null","null","301","null","128","null","276","null","104","null","20","null","24","null",
"1400000US17031801606","Census Tract 8016.06, Cook County, Illinois","2491","null","306","null","27","null","33","null","230","123","null","null","395","132","null","null","276","152","null","null","219","null","98","null","316","null","160","null","411","null","155","null","59","46","null","null","73","52","null","null","184","null","100","null","280","null","102","null","21","null","34","null",
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","2567","null","275","null","48","null","44","null","35","33","null","null","243","116","null","null","314","134","null","null","340","null","128","null","48","null","37","null","572","null","202","null","88","58","null","null","279","144","null","null","211","null","100","null","293","null","118","null","96","null","56","null",
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","2536","null","286","null","0","null","16","null","204","80","null","null","347","134","null","null","413","172","null","null","329","null","124","null","102","null","58","null","411","null","144","null","49","48","null","null","67","65","null","null","385","null","135","null","217","null","77","null","12","null","19","null",
"1400000US17031801701","Census Tract 8017.01, Cook County, Illinois","1743","null","145","null","44","null","31","null","237","82","null","null","152","63","null","null","266","77","null","null","203","null","69","null","50","null","33","null","249","null","80","null","50","35","null","null","87","75","null","null","195","null","68","null","192","null","86","null","18","null","20","null",
"1400000US17031801702","Census Tract 8017.02, Cook County, Illinois","1971","null","171","null","155","null","95","null","315","108","null","null","293","88","null","null","128","57","null","null","155","null","75","null","27","null","25","null","186","null","71","null","55","38","null","null","139","63","null","null","269","null","92","null","249","null","89","null","0","null","11","null",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","2127","null","271","null","0","null","16","null","196","106","null","null","302","106","null","null","270","111","null","null","316","null","146","null","70","null","49","null","280","null","111","null","55","44","null","null","75","51","null","null","338","null","113","null","178","null","93","null","47","null","41","null",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","1622","null","259","null","0","null","11","null","120","75","null","null","398","149","null","null","233","111","null","null","156","null","76","null","94","null","65","null","276","null","90","null","59","55","null","null","80","58","null","null","81","null","50","null","113","null","63","null","12","null","24","null",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","1268","null","178","null","9","null","15","null","63","38","null","null","178","58","null","null","142","71","null","null","103","null","70","null","96","null","56","null","185","null","78","null","52","47","null","null","99","68","null","null","178","null","97","null","126","null","57","null","37","null","29","null",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","2117","null","221","null","8","null","12","null","229","91","null","null","359","134","null","null","248","82","null","null","221","null","76","null","112","null","47","null","254","null","109","null","111","64","null","null","122","63","null","null","272","null","135","null","130","null","62","null","51","null","41","null",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","1146","null","161","null","0","null","11","null","84","57","null","null","154","76","null","null","91","59","null","null","123","null","60","null","68","null","55","null","195","null","95","null","103","69","null","null","75","54","null","null","60","null","42","null","193","null","72","null","0","null","11","null",
