"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_001MA","B08303_001EA","B08303_002E","B08303_002M","B08303_002MA","B08303_002EA","B08303_003E","B08303_003EA","B08303_003M","B08303_003MA","B08303_004E","B08303_004EA","B08303_004M","B08303_004MA","B08303_005E","B08303_005EA","B08303_005M","B08303_005MA","B08303_006E","B08303_006EA","B08303_006M","B08303_006MA","B08303_007E","B08303_007EA","B08303_007M","B08303_007MA","B08303_008E","B08303_008EA","B08303_008M","B08303_008MA","B08303_009E","B08303_009EA","B08303_009M","B08303_009MA","B08303_010E","B08303_010EA","B08303_010M","B08303_010MA","B08303_011E","B08303_011EA","B08303_011M","B08303_011MA","B08303_012E","B08303_012EA","B08303_012M","B08303_012MA","B08303_013E","B08303_013M","B08303_013MA","B08303_013EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Annotation of Margin of Error!!Total:!!Less than 5 minutes","Annotation of Estimate!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Annotation of Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Annotation of Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Annotation of Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Annotation of Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Annotation of Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Annotation of Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Annotation of Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Annotation of Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Annotation of Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Annotation of Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Annotation of Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Annotation of Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Annotation of Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Annotation of Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Annotation of Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Annotation of Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Annotation of Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Annotation of Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Annotation of Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Annotation of Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes","Annotation of Margin of Error!!Total:!!90 or more minutes","Annotation of Estimate!!Total:!!90 or more minutes",
"1400000US17031836900","Census Tract 8369, Cook County, Illinois","461","93","null","null","0","11","null","null","23","null","29","null","95","null","50","null","34","null","26","null","26","null","35","null","29","null","24","null","46","null","30","null","19","null","32","null","0","null","11","null","50","null","44","null","103","null","68","null","36","39","null","null",
"1400000US17031837000","Census Tract 8370, Cook County, Illinois","573","111","null","null","0","11","null","null","60","null","40","null","90","null","53","null","11","null","14","null","25","null","36","null","45","null","41","null","109","null","54","null","15","null","18","null","6","null","10","null","58","null","50","null","114","null","60","null","40","38","null","null",
"1400000US17031837100","Census Tract 8371, Cook County, Illinois","417","116","null","null","0","11","null","null","0","null","11","null","16","null","15","null","41","null","52","null","47","null","44","null","31","null","40","null","87","null","72","null","25","null","24","null","16","null","17","null","108","null","54","null","33","null","36","null","13","28","null","null",
"1400000US17031837300","Census Tract 8373, Cook County, Illinois","784","163","null","null","0","11","null","null","22","null","21","null","141","null","69","null","59","null","44","null","107","null","66","null","27","null","24","null","129","null","64","null","11","null","17","null","21","null","21","null","162","null","95","null","76","null","62","null","29","27","null","null",
"1400000US17031837400","Census Tract 8374, Cook County, Illinois","785","178","null","null","0","11","null","null","31","null","25","null","71","null","61","null","108","null","74","null","47","null","42","null","12","null","13","null","180","null","87","null","9","null","19","null","6","null","9","null","68","null","53","null","159","null","85","null","94","73","null","null",
"1400000US17031837800","Census Tract 8378, Cook County, Illinois","990","217","null","null","0","11","null","null","8","null","13","null","82","null","50","null","84","null","50","null","338","null","145","null","43","null","29","null","190","null","72","null","34","null","29","null","21","null","22","null","63","null","48","null","97","null","58","null","30","37","null","null",
"1400000US17031838000","Census Tract 8380, Cook County, Illinois","1021","247","null","null","0","11","null","null","82","null","63","null","73","null","43","null","146","null","81","null","215","null","93","null","38","null","36","null","117","null","77","null","35","null","31","null","60","null","56","null","205","null","112","null","50","null","35","null","0","11","null","null",
"1400000US17031838100","Census Tract 8381, Cook County, Illinois","655","159","null","null","0","11","null","null","35","null","31","null","67","null","57","null","11","null","17","null","81","null","50","null","16","null","18","null","102","null","62","null","46","null","42","null","19","null","21","null","133","null","68","null","126","null","82","null","19","29","null","null",
"1400000US17031838200","Census Tract 8382, Cook County, Illinois","795","187","null","null","17","19","null","null","96","null","53","null","93","null","77","null","131","null","83","null","112","null","50","null","7","null","10","null","123","null","54","null","25","null","22","null","28","null","22","null","98","null","44","null","58","null","41","null","7","10","null","null",
"1400000US17031838300","Census Tract 8383, Cook County, Illinois","982","143","null","null","7","11","null","null","32","null","20","null","70","null","43","null","273","null","90","null","116","null","55","null","44","null","27","null","139","null","59","null","59","null","33","null","24","null","21","null","90","null","50","null","104","null","59","null","24","22","null","null",
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","393","110","null","null","5","7","null","null","5","null","7","null","5","null","9","null","45","null","49","null","40","null","51","null","5","null","8","null","70","null","49","null","5","null","10","null","0","null","11","null","52","null","53","null","123","null","74","null","38","47","null","null",
"1400000US17031838700","Census Tract 8387, Cook County, Illinois","1286","315","null","null","0","11","null","null","27","null","43","null","61","null","60","null","317","null","129","null","163","null","91","null","1","null","3","null","165","null","89","null","0","null","11","null","10","null","17","null","285","null","188","null","171","null","102","null","86","75","null","null",
"1400000US17031838800","Census Tract 8388, Cook County, Illinois","993","174","null","null","11","16","null","null","31","null","28","null","26","null","26","null","163","null","95","null","92","null","64","null","111","null","70","null","106","null","80","null","9","null","15","null","104","null","100","null","240","null","99","null","79","null","64","null","21","24","null","null",
