"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008EA","B08301_008M","B08301_008MA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014EA","B08301_014M","B08301_014MA","B08301_015E","B08301_015EA","B08301_015M","B08301_015MA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018M","B08301_018MA","B08301_018EA","B08301_019E","B08301_019EA","B08301_019M","B08301_019MA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031805109","Census Tract 8051.09, Cook County, Illinois","2067","null","384","null","1642","313","null","null","1537","null","281","null","105","null","70","null","81","null","60","null","24","null","36","null","0","null","12","null","0","null","12","null","0","null","12","null","25","null","22","null","0","12","null","null","0","12","null","null","25","null","22","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","9","null","15","null","0","12","null","null","391","null","259","null",
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","2054","null","424","null","1707","346","null","null","1674","null","344","null","33","null","36","null","33","null","36","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","60","null","37","null","10","17","null","null","0","12","null","null","50","null","36","null","0","null","12","null","0","null","12","null","29","null","46","null","0","null","12","null","0","12","null","null","104","null","127","null","0","12","null","null","154","null","96","null",
"1400000US17031805111","Census Tract 8051.11, Cook County, Illinois","4049","null","662","null","3296","550","null","null","2929","null","567","null","367","null","226","null","297","null","174","null","68","null","114","null","2","null","17","null","0","null","17","null","0","null","17","null","257","null","167","null","122","113","null","null","76","78","null","null","59","null","88","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","25","33","null","null","74","null","93","null","89","138","null","null","308","null","192","null",
"1400000US17031805112","Census Tract 8051.12, Cook County, Illinois","1587","null","244","null","1407","234","null","null","1189","null","216","null","218","null","113","null","151","null","115","null","34","null","33","null","16","null","26","null","8","null","16","null","9","null","14","null","56","null","40","null","11","29","null","null","0","12","null","null","45","null","26","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","13","null","23","null","10","15","null","null","101","null","72","null",
"1400000US17031805201","Census Tract 8052.01, Cook County, Illinois","1817","null","345","null","1648","361","null","null","1591","null","361","null","57","null","45","null","51","null","43","null","0","null","12","null","6","null","11","null","0","null","12","null","0","null","12","null","76","null","53","null","0","12","null","null","34","43","null","null","42","null","34","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","8","null","13","null","0","12","null","null","85","null","55","null",
"1400000US17031805202","Census Tract 8052.02, Cook County, Illinois","2081","null","319","null","1747","308","null","null","1625","null","295","null","122","null","94","null","122","null","94","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","71","null","45","null","23","28","null","null","8","15","null","null","40","null","34","null","0","null","12","null","0","null","12","null","8","null","13","null","0","null","12","null","0","12","null","null","42","null","54","null","13","20","null","null","200","null","161","null",
"1400000US17031805301","Census Tract 8053.01, Cook County, Illinois","1400","null","279","null","1270","257","null","null","976","null","220","null","294","null","131","null","270","null","129","null","10","null","16","null","10","null","16","null","4","null","6","null","0","null","12","null","55","null","44","null","11","16","null","null","0","12","null","null","44","null","41","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","21","null","26","null","0","12","null","null","54","null","53","null",
"1400000US17031805302","Census Tract 8053.02, Cook County, Illinois","1959","null","294","null","1622","308","null","null","1466","null","316","null","156","null","91","null","96","null","59","null","50","null","60","null","10","null","15","null","0","null","12","null","0","null","12","null","54","null","51","null","37","47","null","null","8","12","null","null","9","null","16","null","0","null","12","null","0","null","12","null","12","null","20","null","0","null","12","null","0","12","null","null","0","null","12","null","7","12","null","null","264","null","195","null",
"1400000US17031805401","Census Tract 8054.01, Cook County, Illinois","2410","null","559","null","1974","494","null","null","1702","null","432","null","272","null","226","null","107","null","81","null","62","null","80","null","103","null","144","null","0","null","12","null","0","null","12","null","162","null","125","null","96","93","null","null","52","55","null","null","14","null","18","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","14","23","null","null","24","null","29","null","0","12","null","null","236","null","168","null",
"1400000US17031805402","Census Tract 8054.02, Cook County, Illinois","2395","null","346","null","2117","318","null","null","1833","null","311","null","284","null","119","null","206","null","108","null","72","null","75","null","6","null","13","null","0","null","12","null","0","null","12","null","76","null","64","null","0","12","null","null","34","47","null","null","42","null","43","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","202","null","118","null",
"1400000US17031805501","Census Tract 8055.01, Cook County, Illinois","1939","null","382","null","1513","322","null","null","1506","null","320","null","7","null","11","null","7","null","11","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","111","null","58","null","0","12","null","null","7","10","null","null","104","null","58","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","80","null","106","null","7","10","null","null","228","null","105","null",
"1400000US17031805502","Census Tract 8055.02, Cook County, Illinois","2162","null","345","null","1363","363","null","null","1342","null","365","null","21","null","22","null","13","null","18","null","0","null","12","null","0","null","12","null","8","null","13","null","0","null","12","null","278","null","103","null","0","12","null","null","13","17","null","null","243","null","99","null","22","null","34","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","52","null","44","null","7","12","null","null","462","null","123","null",
"1400000US17031805600","Census Tract 8056, Cook County, Illinois","2203","null","209","null","1149","194","null","null","1049","null","187","null","100","null","60","null","71","null","49","null","0","null","12","null","17","null","20","null","0","null","12","null","12","null","18","null","525","null","137","null","0","12","null","null","111","55","null","null","414","null","139","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","83","null","48","null","27","28","null","null","419","null","145","null",
"1400000US17031805701","Census Tract 8057.01, Cook County, Illinois","2653","null","349","null","1986","327","null","null","1911","null","328","null","75","null","60","null","67","null","61","null","8","null","14","null","0","null","17","null","0","null","17","null","0","null","17","null","226","null","87","null","0","17","null","null","99","64","null","null","127","null","60","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","9","14","null","null","36","null","43","null","16","26","null","null","380","null","132","null",
"1400000US17031805702","Census Tract 8057.02, Cook County, Illinois","1102","null","191","null","875","155","null","null","801","null","155","null","74","null","40","null","52","null","34","null","22","null","17","null","0","null","12","null","0","null","12","null","0","null","12","null","32","null","20","null","0","12","null","null","18","17","null","null","14","null","13","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","4","6","null","null","6","null","9","null","0","12","null","null","185","null","85","null",
"1400000US17031805801","Census Tract 8058.01, Cook County, Illinois","1120","null","153","null","866","120","null","null","797","null","115","null","69","null","47","null","69","null","47","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","104","null","66","null","0","12","null","null","26","35","null","null","78","null","56","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","150","null","90","null",
"1400000US17031805802","Census Tract 8058.02, Cook County, Illinois","2625","null","329","null","1642","215","null","null","1534","null","209","null","108","null","70","null","89","null","54","null","15","null","24","null","0","null","17","null","4","null","9","null","0","null","17","null","501","null","187","null","9","14","null","null","95","54","null","null","397","null","173","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","46","null","37","null","31","34","null","null","405","null","161","null",
"1400000US17031805901","Census Tract 8059.01, Cook County, Illinois","2014","null","239","null","1580","217","null","null","1435","null","212","null","145","null","93","null","49","null","46","null","85","null","88","null","0","null","12","null","0","null","12","null","11","null","17","null","129","null","69","null","0","12","null","null","58","58","null","null","63","null","40","null","8","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","18","null","19","null","28","22","null","null","259","null","117","null",
"1400000US17031805902","Census Tract 8059.02, Cook County, Illinois","3099","null","568","null","2309","532","null","null","1872","null","340","null","437","null","342","null","310","null","302","null","27","null","42","null","100","null","156","null","0","null","17","null","0","null","17","null","179","null","92","null","31","36","null","null","19","30","null","null","129","null","80","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","21","34","null","null","77","null","89","null","95","90","null","null","418","null","231","null",
"1400000US17031806001","Census Tract 8060.01, Cook County, Illinois","2800","null","646","null","2121","485","null","null","1937","null","426","null","184","null","136","null","146","null","128","null","13","null","22","null","14","null","24","null","11","null","17","null","0","null","17","null","107","null","75","null","37","49","null","null","14","24","null","null","42","null","42","null","14","null","23","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","161","null","158","null","54","60","null","null","357","null","255","null",
"1400000US17031806002","Census Tract 8060.02, Cook County, Illinois","3496","null","538","null","3021","455","null","null","2571","null","432","null","450","null","213","null","427","null","206","null","11","null","17","null","12","null","20","null","0","null","17","null","0","null","17","null","44","null","58","null","29","43","null","null","15","24","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","160","null","128","null","0","17","null","null","271","null","180","null",
"1400000US17031806004","Census Tract 8060.04, Cook County, Illinois","4397","null","738","null","3665","649","null","null","3271","null","595","null","394","null","226","null","279","null","210","null","115","null","87","null","0","null","17","null","0","null","17","null","0","null","17","null","392","null","401","null","36","35","null","null","38","39","null","null","318","null","388","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","207","314","null","null","26","null","45","null","26","32","null","null","81","null","65","null",
"1400000US17031806005","Census Tract 8060.05, Cook County, Illinois","1713","null","551","null","1455","425","null","null","1262","null","429","null","193","null","111","null","126","null","57","null","56","null","85","null","0","null","12","null","11","null","21","null","0","null","12","null","23","null","33","null","23","33","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","73","null","78","null","0","12","null","null","162","null","159","null",
"1400000US17031806006","Census Tract 8060.06, Cook County, Illinois","2090","null","396","null","1929","384","null","null","1485","null","255","null","444","null","282","null","428","null","281","null","16","null","27","null","0","null","12","null","0","null","12","null","0","null","12","null","49","null","59","null","49","59","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","112","null","87","null",
"1400000US17031806102","Census Tract 8061.02, Cook County, Illinois","1952","null","276","null","1593","271","null","null","1464","null","258","null","129","null","69","null","28","null","31","null","23","null","37","null","78","null","69","null","0","null","12","null","0","null","12","null","164","null","80","null","79","61","null","null","40","41","null","null","45","null","36","null","0","null","12","null","0","null","12","null","0","null","12","null","10","null","16","null","0","12","null","null","0","null","12","null","7","11","null","null","178","null","70","null",
"1400000US17031806103","Census Tract 8061.03, Cook County, Illinois","2847","null","300","null","2328","302","null","null","1944","null","271","null","384","null","231","null","277","null","175","null","91","null","74","null","16","null","24","null","0","null","17","null","0","null","17","null","137","null","59","null","10","15","null","null","36","34","null","null","91","null","50","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","30","null","47","null","149","159","null","null","203","null","88","null",
