"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005M","B08301_005MA","B08301_005EA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031640600","Census Tract 6406, Cook County, Illinois","2112","null","301","null","1601","233","null","null","1323","null","236","null","278","null","114","null","188","105","null","null","61","null","60","null","24","null","35","null","0","11","null","null","5","null","8","null","353","null","176","null","54","55","null","null","0","11","null","null","296","null","167","null","3","7","null","null","0","11","null","null","0","null","11","null","0","null","11","null","16","null","25","null","91","94","null","null","0","11","null","null","51","null","60","null",
"1400000US17031640700","Census Tract 6407, Cook County, Illinois","1420","null","164","null","1092","154","null","null","1060","null","158","null","32","null","31","null","7","11","null","null","17","null","25","null","0","null","11","null","8","14","null","null","0","null","11","null","298","null","107","null","89","71","null","null","0","11","null","null","185","null","80","null","24","37","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","16","19","null","null","9","15","null","null","5","null","8","null",
"1400000US17031640800","Census Tract 6408, Cook County, Illinois","812","null","146","null","601","135","null","null","476","null","118","null","125","null","66","null","56","41","null","null","38","null","42","null","8","null","14","null","11","16","null","null","12","null","18","null","140","null","64","null","74","45","null","null","0","11","null","null","58","null","50","null","8","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","54","41","null","null","7","11","null","null","10","null","17","null",
"1400000US17031650100","Census Tract 6501, Cook County, Illinois","2134","null","332","null","1808","307","null","null","1326","null","248","null","482","null","216","null","243","141","null","null","226","null","172","null","13","null","23","null","0","11","null","null","0","null","11","null","270","null","153","null","192","90","null","null","0","11","null","null","78","null","85","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","16","18","null","null","0","11","null","null","40","null","32","null",
"1400000US17031650200","Census Tract 6502, Cook County, Illinois","2905","null","390","null","2439","378","null","null","1932","null","335","null","507","null","188","null","440","177","null","null","67","null","65","null","0","null","15","null","0","15","null","null","0","null","15","null","338","null","187","null","168","121","null","null","0","15","null","null","151","null","99","null","19","27","null","null","0","15","null","null","0","null","15","null","0","null","15","null","19","null","31","null","68","81","null","null","0","15","null","null","41","null","48","null",
"1400000US17031650301","Census Tract 6503.01, Cook County, Illinois","2284","null","275","null","1740","249","null","null","1539","null","233","null","201","null","115","null","171","110","null","null","30","null","29","null","0","null","15","null","0","15","null","null","0","null","15","null","295","null","150","null","110","78","null","null","0","15","null","null","179","null","119","null","6","10","null","null","0","15","null","null","0","null","15","null","0","null","15","null","12","null","20","null","185","134","null","null","16","20","null","null","36","null","33","null",
"1400000US17031650302","Census Tract 6503.02, Cook County, Illinois","1769","null","282","null","1396","283","null","null","1179","null","259","null","217","null","113","null","191","109","null","null","26","null","30","null","0","null","11","null","0","11","null","null","0","null","11","null","266","null","113","null","116","77","null","null","26","33","null","null","124","null","100","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","14","null","24","null","24","26","null","null","0","11","null","null","69","null","71","null",
"1400000US17031650400","Census Tract 6504, Cook County, Illinois","2775","null","425","null","2371","425","null","null","1885","null","320","null","486","null","265","null","411","209","null","null","67","null","84","null","8","null","12","null","0","15","null","null","0","null","15","null","397","null","140","null","245","110","null","null","0","15","null","null","116","null","75","null","36","30","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","7","null","12","null",
"1400000US17031650500","Census Tract 6505, Cook County, Illinois","1764","null","219","null","1585","207","null","null","1333","null","196","null","252","null","116","null","177","85","null","null","27","null","42","null","48","null","48","null","0","11","null","null","0","null","11","null","173","null","68","null","63","43","null","null","0","11","null","null","110","null","58","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","6","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031660301","Census Tract 6603.01, Cook County, Illinois","503","null","132","null","320","124","null","null","242","null","118","null","78","null","55","null","24","30","null","null","39","null","40","null","15","null","24","null","0","11","null","null","0","null","11","null","161","null","76","null","100","63","null","null","0","11","null","null","36","null","32","null","25","39","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","13","22","null","null","0","11","null","null","9","null","14","null",
"1400000US17031660302","Census Tract 6603.02, Cook County, Illinois","1938","null","290","null","1514","240","null","null","1127","null","185","null","387","null","143","null","282","125","null","null","35","null","42","null","53","null","44","null","17","27","null","null","0","null","15","null","327","null","134","null","246","112","null","null","0","15","null","null","81","null","67","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","60","52","null","null","0","15","null","null","37","null","43","null",
"1400000US17031660400","Census Tract 6604, Cook County, Illinois","1999","null","291","null","1667","302","null","null","1248","null","208","null","419","null","216","null","322","182","null","null","57","null","44","null","0","null","15","null","17","26","null","null","23","null","37","null","179","null","74","null","114","62","null","null","0","15","null","null","65","null","47","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","65","75","null","null","8","13","null","null","80","null","57","null",
"1400000US17031660500","Census Tract 6605, Cook County, Illinois","1992","null","323","null","1620","313","null","null","1203","null","283","null","417","null","219","null","241","102","null","null","122","null","173","null","28","null","34","null","26","40","null","null","0","null","15","null","226","null","124","null","182","118","null","null","0","15","null","null","44","null","59","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","66","79","null","null","0","15","null","null","80","null","75","null",
