"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002EA","B08301_002M","B08301_002MA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008EA","B08301_008M","B08301_008MA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012EA","B08301_012M","B08301_012MA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014EA","B08301_014M","B08301_014MA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016M","B08301_016MA","B08301_016EA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020EA","B08301_020M","B08301_020MA","B08301_021E","B08301_021M","B08301_021MA","B08301_021EA",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","2253","null","338","null","1698","null","284","null","1611","null","250","null","87","null","65","null","80","null","63","null","0","11","null","null","7","null","12","null","0","null","11","null","0","null","11","null","441","null","193","null","351","171","null","null","0","null","11","null","83","null","68","null","7","null","10","null","0","11","null","null","0","11","null","null","5","null","9","null","24","null","36","null","7","12","null","null","38","null","51","null","40","36","null","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","2240","null","326","null","1625","null","243","null","1435","null","259","null","190","null","88","null","153","null","76","null","21","33","null","null","16","null","20","null","0","null","11","null","0","null","11","null","438","null","153","null","384","145","null","null","0","null","11","null","54","null","51","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","6","null","11","null","102","61","null","null","21","null","33","null","48","55","null","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","1027","null","161","null","692","null","146","null","571","null","130","null","121","null","78","null","61","null","29","null","46","59","null","null","0","null","11","null","14","null","21","null","0","null","11","null","240","null","72","null","197","69","null","null","0","null","11","null","41","null","31","null","2","null","10","null","0","11","null","null","7","10","null","null","0","null","11","null","13","null","20","null","9","15","null","null","60","null","63","null","6","10","null","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","1591","null","202","null","1186","null","185","null","1027","null","193","null","159","null","86","null","121","null","76","null","22","27","null","null","0","null","11","null","16","null","25","null","0","null","11","null","255","null","93","null","198","80","null","null","0","null","11","null","43","null","31","null","14","null","20","null","0","11","null","null","0","11","null","null","0","null","11","null","43","null","53","null","48","42","null","null","40","null","31","null","19","24","null","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","2095","null","355","null","1421","null","269","null","1109","null","237","null","312","null","153","null","211","null","119","null","77","67","null","null","0","null","11","null","24","null","39","null","0","null","11","null","443","null","173","null","283","143","null","null","0","null","11","null","131","null","96","null","29","null","27","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","133","105","null","null","15","null","24","null","83","67","null","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","1715","null","227","null","1014","null","198","null","842","null","175","null","172","null","99","null","132","null","84","null","23","37","null","null","0","null","11","null","0","null","11","null","17","null","24","null","481","null","151","null","212","99","null","null","0","null","11","null","269","null","103","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","16","null","25","null","75","63","null","null","45","null","65","null","84","48","null","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","1231","null","135","null","784","null","103","null","660","null","107","null","124","null","48","null","111","null","43","null","13","19","null","null","0","null","11","null","0","null","11","null","0","null","11","null","315","null","62","null","154","61","null","null","0","null","11","null","161","null","43","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","14","null","12","null","42","28","null","null","14","null","16","null","62","43","null","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","2036","null","249","null","1170","null","179","null","855","null","164","null","315","null","127","null","27","null","26","null","231","135","null","null","26","null","42","null","0","null","11","null","31","null","30","null","665","null","236","null","324","123","null","null","0","null","11","null","341","null","189","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","21","null","29","null","74","45","null","null","39","null","38","null","67","51","null","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","2034","null","214","null","1296","null","186","null","1124","null","169","null","172","null","94","null","143","null","87","null","29","26","null","null","0","null","11","null","0","null","11","null","0","null","11","null","597","null","170","null","310","123","null","null","0","null","11","null","269","null","103","null","18","null","29","null","0","11","null","null","0","11","null","null","0","null","11","null","36","null","29","null","27","31","null","null","0","null","11","null","78","67","null","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","1490","null","265","null","905","null","198","null","775","null","178","null","130","null","73","null","97","null","67","null","33","32","null","null","0","null","11","null","0","null","11","null","0","null","11","null","533","null","205","null","251","174","null","null","0","null","11","null","273","null","130","null","9","null","13","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","13","null","20","null","39","41","null","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","2105","null","241","null","951","null","160","null","812","null","150","null","139","null","79","null","91","null","63","null","48","56","null","null","0","null","11","null","0","null","11","null","0","null","11","null","916","null","209","null","227","93","null","null","0","null","11","null","682","null","201","null","7","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","57","null","43","null","59","53","null","null","0","null","11","null","122","80","null","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","2265","null","241","null","1255","null","206","null","995","null","164","null","260","null","125","null","200","null","115","null","48","54","null","null","12","null","20","null","0","null","11","null","0","null","11","null","584","null","143","null","153","83","null","null","0","null","11","null","415","null","115","null","16","null","18","null","0","11","null","null","15","17","null","null","7","null","10","null","85","null","40","null","112","55","null","null","22","null","34","null","185","77","null","null",
