"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_001MA","B08301_001EA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003M","B08301_003MA","B08301_003EA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007M","B08301_007MA","B08301_007EA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009M","B08301_009MA","B08301_009EA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011EA","B08301_011M","B08301_011MA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013M","B08301_013MA","B08301_013EA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015EA","B08301_015M","B08301_015MA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017M","B08301_017MA","B08301_017EA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","1388","137","null","null","1143","137","null","null","1063","150","null","null","80","null","50","null","80","null","50","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","170","null","83","null","9","null","12","null","0","11","null","null","11","15","null","null","150","82","null","null","0","null","11","null","0","null","11","null","23","33","null","null","6","null","10","null","9","10","null","null","6","9","null","null","31","null","25","null",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","1802","203","null","null","1309","205","null","null","1157","212","null","null","152","null","78","null","137","null","75","null","15","23","null","null","0","11","null","null","0","11","null","null","0","11","null","null","289","null","134","null","0","null","11","null","0","11","null","null","50","76","null","null","239","114","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","87","58","null","null","19","22","null","null","98","null","102","null",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","2461","451","null","null","2068","495","null","null","2044","491","null","null","24","null","33","null","18","null","28","null","6","16","null","null","0","16","null","null","0","16","null","null","0","16","null","null","202","null","104","null","21","null","20","null","0","16","null","null","45","54","null","null","136","97","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","null","16","null","5","10","null","null","0","16","null","null","186","null","140","null",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","1098","193","null","null","702","193","null","null","629","195","null","null","73","null","50","null","61","null","48","null","0","11","null","null","12","18","null","null","0","11","null","null","0","11","null","null","332","null","99","null","222","null","77","null","0","11","null","null","14","20","null","null","96","67","null","null","0","null","11","null","0","null","11","null","0","11","null","null","6","null","11","null","43","45","null","null","6","14","null","null","9","null","17","null",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","2302","259","null","null","1717","302","null","null","1636","285","null","null","81","null","106","null","61","null","85","null","0","11","null","null","20","49","null","null","0","11","null","null","0","11","null","null","414","null","189","null","23","null","29","null","0","11","null","null","373","183","null","null","18","30","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","29","48","null","null","63","103","null","null","79","null","76","null",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","1051","159","null","null","909","144","null","null","861","142","null","null","48","null","39","null","48","null","39","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","57","null","41","null","18","null","19","null","0","11","null","null","25","31","null","null","14","24","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","11","null","null","32","49","null","null","53","null","58","null",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","3417","552","null","null","2953","496","null","null","2531","403","null","null","422","null","255","null","349","null","253","null","73","93","null","null","0","16","null","null","0","16","null","null","0","16","null","null","235","null","119","null","73","null","54","null","0","16","null","null","101","90","null","null","61","54","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","null","16","null","50","61","null","null","131","129","null","null","48","null","58","null",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","3052","274","null","null","2805","276","null","null","2659","278","null","null","146","null","105","null","133","null","103","null","13","20","null","null","0","16","null","null","0","16","null","null","0","16","null","null","67","null","53","null","24","null","38","null","0","16","null","null","0","16","null","null","43","39","null","null","0","null","16","null","39","null","56","null","0","16","null","null","12","null","20","null","11","19","null","null","43","47","null","null","75","null","55","null",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","2295","307","null","null","2006","230","null","null","1841","224","null","null","165","null","85","null","164","null","84","null","1","3","null","null","0","16","null","null","0","16","null","null","0","16","null","null","44","null","54","null","12","null","20","null","0","16","null","null","0","16","null","null","32","48","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","null","16","null","109","145","null","null","19","48","null","null","117","null","90","null",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","3983","312","null","null","3617","340","null","null","3411","317","null","null","206","null","157","null","206","null","157","null","0","16","null","null","0","16","null","null","0","16","null","null","0","16","null","null","173","null","114","null","0","null","16","null","0","16","null","null","13","22","null","null","160","112","null","null","0","null","16","null","0","null","16","null","0","16","null","null","24","null","37","null","47","75","null","null","12","19","null","null","110","null","82","null",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","2165","247","null","null","2006","243","null","null","1755","203","null","null","251","null","187","null","251","null","187","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","22","null","27","null","0","null","11","null","0","11","null","null","0","11","null","null","22","27","null","null","0","null","11","null","10","null","15","null","0","11","null","null","0","null","11","null","0","11","null","null","12","18","null","null","115","null","65","null",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","1943","357","null","null","1856","332","null","null","1509","282","null","null","347","null","249","null","214","null","136","null","133","203","null","null","0","11","null","null","0","11","null","null","0","11","null","null","41","null","52","null","41","null","52","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","46","50","null","null","0","11","null","null","0","null","11","null",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","1451","181","null","null","1348","185","null","null","1242","198","null","null","106","null","62","null","57","null","56","null","34","30","null","null","15","24","null","null","0","11","null","null","0","11","null","null","52","null","39","null","0","null","11","null","0","11","null","null","39","33","null","null","13","21","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","25","22","null","null","1","2","null","null","25","null","28","null",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","2356","313","null","null","2108","327","null","null","1853","239","null","null","255","null","187","null","255","null","187","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","77","null","61","null","0","null","11","null","0","11","null","null","30","35","null","null","47","50","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","117","110","null","null","37","59","null","null","17","null","28","null",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","1409","145","null","null","1176","133","null","null","1094","133","null","null","82","null","52","null","82","null","52","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","83","null","40","null","34","null","24","null","0","11","null","null","23","24","null","null","26","26","null","null","0","null","11","null","0","null","11","null","0","11","null","null","13","null","18","null","83","42","null","null","12","13","null","null","42","null","42","null",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","2871","294","null","null","2672","275","null","null","2213","282","null","null","459","null","145","null","412","null","138","null","34","58","null","null","13","20","null","null","0","16","null","null","0","16","null","null","108","null","89","null","42","null","53","null","0","16","null","null","0","16","null","null","66","68","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","null","16","null","22","25","null","null","0","16","null","null","69","null","77","null",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","2186","264","null","null","1859","240","null","null","1710","225","null","null","149","null","99","null","149","null","99","null","0","16","null","null","0","16","null","null","0","16","null","null","0","16","null","null","122","null","70","null","29","null","31","null","0","16","null","null","64","45","null","null","29","47","null","null","0","null","16","null","0","null","16","null","0","16","null","null","23","null","26","null","17","27","null","null","37","35","null","null","128","null","94","null",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","1585","268","null","null","1441","250","null","null","1259","216","null","null","182","null","105","null","145","null","99","null","37","42","null","null","0","11","null","null","0","11","null","null","0","11","null","null","88","null","62","null","19","null","30","null","0","11","null","null","31","42","null","null","38","36","null","null","0","null","11","null","0","null","11","null","0","11","null","null","10","null","17","null","20","30","null","null","0","11","null","null","26","null","30","null",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","965","108","null","null","572","102","null","null","512","88","null","null","60","null","46","null","50","null","44","null","10","15","null","null","0","11","null","null","0","11","null","null","0","11","null","null","206","null","65","null","0","null","11","null","0","11","null","null","0","11","null","null","206","65","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","45","34","null","null","0","11","null","null","142","null","52","null",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","2676","203","null","null","1636","227","null","null","1499","224","null","null","137","null","83","null","137","null","83","null","0","16","null","null","0","16","null","null","0","16","null","null","0","16","null","null","598","null","165","null","0","null","16","null","0","16","null","null","0","16","null","null","598","165","null","null","0","null","16","null","0","null","16","null","0","16","null","null","45","null","40","null","60","47","null","null","0","16","null","null","337","null","110","null",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","1261","142","null","null","671","122","null","null","630","117","null","null","41","null","33","null","41","null","33","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","383","null","103","null","0","null","11","null","0","11","null","null","24","28","null","null","359","100","null","null","0","null","11","null","0","null","11","null","0","11","null","null","16","null","22","null","16","21","null","null","39","31","null","null","136","null","60","null",
