"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","1382","null","257","null","-","**","**","-","1146","67","null","null","1488","283","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","1621","null","350","null","-","**","**","-","-","**","**","-","1669","229","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","1448","null","65","null","-","**","**","-","1380","60","null","null","1600","241","null","null","1733","null","451","null","-","-","**","**","-","-","**","**",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","1399","null","318","null","-","**","**","-","-","**","**","-","1628","364","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","1135","null","45","null","-","**","**","-","974","61","null","null","1136","39","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","1143","null","26","null","-","**","**","-","1120","19","null","null","1304","338","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","1718","null","33","null","-","**","**","-","1652","106","null","null","1750","40","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","1592","null","133","null","1098","716","null","null","1538","159","null","null","1635","158","null","null","2236","null","493","null","-","-","**","**","-","-","**","**",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","-","-","**","**","-","**","**","-","1094","445","null","null","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","1388","null","570","null","-","**","**","-","1148","198","null","null","-","**","**","-","1978","null","372","null","-","-","**","**","-","-","**","**",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","1350","null","195","null","-","**","**","-","996","171","null","null","1836","279","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","1582","null","243","null","-","**","**","-","967","241","null","null","1473","239","null","null","1818","null","160","null","-","-","**","**","-","-","**","**",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","2188","null","213","null","-","**","**","-","2361","370","null","null","1401","115","null","null","2083","null","857","null","-","-","**","**","-","-","**","**",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","1792","null","1399","null","-","**","**","-","-","**","**","-","1223","826","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","1318","null","119","null","825","453","null","null","1092","56","null","null","1482","168","null","null","2060","null","848","null","-","-","**","**","-","-","**","**",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","1132","null","69","null","-","**","**","-","971","183","null","null","1172","72","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","2126","null","215","null","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","2228","null","721","null","-","-","**","**",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","1610","null","191","null","-","**","**","-","1292","115","null","null","1582","154","null","null","2310","null","571","null","-","-","**","**","-","-","**","**",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","1157","null","54","null","-","**","**","-","1113","35","null","null","1259","198","null","null","1871","null","271","null","-","-","**","**","-","-","**","**",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","1267","null","79","null","-","**","**","-","1258","139","null","null","1280","91","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803613","Census Tract 8036.13, Cook County, Illinois","1132","null","194","null","-","**","**","-","880","134","null","null","1232","145","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803614","Census Tract 8036.14, Cook County, Illinois","1141","null","24","null","-","**","**","-","1069","64","null","null","1189","41","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803615","Census Tract 8036.15, Cook County, Illinois","1257","null","113","null","-","**","**","-","1163","62","null","null","1433","126","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803616","Census Tract 8036.16, Cook County, Illinois","1360","null","54","null","1295","143","null","null","1185","149","null","null","1394","50","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","1326","null","156","null","-","**","**","-","1138","59","null","null","1448","182","null","null","2466","null","345","null","-","-","**","**","-","-","**","**",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","1473","null","255","null","-","**","**","-","1240","625","null","null","1693","539","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","1739","null","746","null","-","**","**","-","950","377","null","null","2058","992","null","null","2375","null","369","null","-","-","**","**","-","-","**","**",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","1726","null","303","null","1700","116","null","null","1496","357","null","null","1400","657","null","null","2245","null","131","null","-","-","**","**","-","-","**","**",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","1837","null","197","null","-","**","**","-","-","**","**","-","-","**","**","-","1797","null","116","null","-","-","**","**","-","-","**","**",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","1654","null","114","null","-","**","**","-","-","**","**","-","1662","109","null","null","1799","null","91","null","-","-","**","**","-","-","**","**",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","2319","null","274","null","-","**","**","-","-","**","**","-","923","416","null","null","2454","null","299","null","-","-","**","**","-","-","**","**",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","1922","null","397","null","-","**","**","-","-","**","**","-","1634","608","null","null","2622","null","336","null","-","-","**","**","-","-","**","**",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","1493","null","69","null","1676","239","null","null","1384","39","null","null","1744","47","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","1091","null","118","null","-","**","**","-","1083","58","null","null","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","-","-","**","**","-","**","**","-","142","127","null","null","2130","293","null","null","2125","null","1104","null","3,500+","3,500+","***","***","-","-","**","**",
"1400000US17031804203","Census Tract 8042.03, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804204","Census Tract 8042.04, Cook County, Illinois","2000","null","728","null","-","**","**","-","-","**","**","-","1583","938","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","1628","null","206","null","-","**","**","-","1340","447","null","null","1404","117","null","null","1813","null","167","null","2020","null","986","null","-","-","**","**",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","1783","null","125","null","-","**","**","-","-","**","**","-","-","**","**","-","1783","null","125","null","-","-","**","**","-","-","**","**",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","1714","null","125","null","-","**","**","-","-","**","**","-","1702","56","null","null","1736","null","545","null","-","-","**","**","-","-","**","**",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","1691","null","152","null","-","**","**","-","-","**","**","-","1538","662","null","null","1842","null","416","null","-","-","**","**","-","-","**","**",
"1400000US17031804312","Census Tract 8043.12, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804313","Census Tract 8043.13, Cook County, Illinois","1998","null","422","null","-","**","**","-","-","**","**","-","1733","252","null","null","2097","null","497","null","-","-","**","**","-","-","**","**",
"1400000US17031804314","Census Tract 8043.14, Cook County, Illinois","1754","null","205","null","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804315","Census Tract 8043.15, Cook County, Illinois","2004","null","295","null","-","**","**","-","-","**","**","-","-","**","**","-","2088","null","307","null","-","-","**","**","-","-","**","**",
"1400000US17031804316","Census Tract 8043.16, Cook County, Illinois","1799","null","179","null","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","991","null","231","null","-","**","**","-","1118","93","null","null","1148","490","null","null","962","null","814","null","-","-","**","**","-","-","**","**",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","1654","null","218","null","-","**","**","-","-","**","**","-","-","**","**","-","1681","null","185","null","-","-","**","**","-","-","**","**",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","1054","null","112","null","-","**","**","-","879","31","null","null","855","314","null","null","1130","null","51","null","-","-","**","**","-","-","**","**",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","1317","null","84","null","-","**","**","-","-","**","**","-","1323","121","null","null","1355","null","78","null","-","-","**","**","-","-","**","**",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","1421","null","94","null","-","**","**","-","1174","160","null","null","1404","102","null","null","1805","null","206","null","-","-","**","**","-","-","**","**",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","2712","null","137","null","-","**","**","-","2817","136","null","null","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","1182","null","72","null","-","**","**","-","-","**","**","-","1149","70","null","null","1762","null","108","null","-","-","**","**","-","-","**","**",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","1387","null","141","null","-","**","**","-","-","**","**","-","1312","163","null","null","1828","null","399","null","890","null","590","null","-","-","**","**",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","1070","null","110","null","-","**","**","-","960","101","null","null","1055","113","null","null","1780","null","55","null","-","-","**","**","-","-","**","**",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","1196","null","61","null","-","**","**","-","1073","48","null","null","1321","65","null","null","1198","null","197","null","-","-","**","**","-","-","**","**",
"1400000US17031804512","Census Tract 8045.12, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804513","Census Tract 8045.13, Cook County, Illinois","2214","null","469","null","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804514","Census Tract 8045.14, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
