"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent!!Total","Annotation of Estimate!!Median gross rent!!Total","Margin of Error!!Median gross rent!!Total","Annotation of Margin of Error!!Median gross rent!!Total","Estimate!!Median gross rent!!Total!!No bedroom","Annotation of Estimate!!Median gross rent!!Total!!No bedroom","Margin of Error!!Median gross rent!!Total!!No bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!No bedroom","Estimate!!Median gross rent!!Total!!1 bedroom","Annotation of Estimate!!Median gross rent!!Total!!1 bedroom","Margin of Error!!Median gross rent!!Total!!1 bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!1 bedroom","Estimate!!Median gross rent!!Total!!2 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!2 bedrooms","Margin of Error!!Median gross rent!!Total!!2 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!2 bedrooms","Estimate!!Median gross rent!!Total!!3 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!3 bedrooms","Margin of Error!!Median gross rent!!Total!!3 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!3 bedrooms","Estimate!!Median gross rent!!Total!!4 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!4 bedrooms","Margin of Error!!Median gross rent!!Total!!4 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!4 bedrooms","Estimate!!Median gross rent!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Estimate!!Median gross rent!!Total!!5 or more bedrooms",
"1400000US17031835000","Census Tract 8350, Cook County, Illinois","809","null","44","null","660","null","95","null","675","null","84","null","821","null","51","null","916","null","81","null","-","-","**","**","1345","274","null","null",
"1400000US17031835100","Census Tract 8351, Cook County, Illinois","858","null","104","null","-","-","**","**","592","null","212","null","818","null","91","null","1190","null","222","null","-","-","**","**","-","**","**","-",
"1400000US17031835200","Census Tract 8352, Cook County, Illinois","767","null","95","null","686","null","55","null","724","null","19","null","922","null","87","null","875","null","332","null","-","-","**","**","-","**","**","-",
"1400000US17031835500","Census Tract 8355, Cook County, Illinois","407","null","94","null","407","null","50","null","272","null","18","null","848","null","139","null","1121","null","186","null","-","-","**","**","-","**","**","-",
"1400000US17031835600","Census Tract 8356, Cook County, Illinois","686","null","182","null","-","-","**","**","620","null","215","null","923","null","373","null","943","null","145","null","1229","null","337","null","-","**","**","-",
"1400000US17031835700","Census Tract 8357, Cook County, Illinois","831","null","178","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031835800","Census Tract 8358, Cook County, Illinois","1012","null","171","null","634","null","151","null","967","null","331","null","1144","null","75","null","877","null","289","null","1358","null","235","null","-","**","**","-",
"1400000US17031835900","Census Tract 8359, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031836000","Census Tract 8360, Cook County, Illinois","1049","null","83","null","714","null","41","null","950","null","404","null","1032","null","238","null","1135","null","105","null","985","null","660","null","-","**","**","-",
"1400000US17031836100","Census Tract 8361, Cook County, Illinois","636","null","211","null","-","-","**","**","408","null","177","null","780","null","242","null","920","null","383","null","2167","null","412","null","-","**","**","-",
"1400000US17031836200","Census Tract 8362, Cook County, Illinois","993","null","566","null","-","-","**","**","-","-","**","**","975","null","137","null","1708","null","1412","null","-","-","**","**","-","**","**","-",
"1400000US17031836300","Census Tract 8363, Cook County, Illinois","1023","null","137","null","720","null","116","null","977","null","240","null","1253","null","176","null","988","null","470","null","2321","null","468","null","-","**","**","-",
"1400000US17031836400","Census Tract 8364, Cook County, Illinois","397","null","109","null","232","null","24","null","277","null","35","null","671","null","113","null","924","null","341","null","-","-","**","**","-","**","**","-",
"1400000US17031836500","Census Tract 8365, Cook County, Illinois","725","null","63","null","-","-","**","**","722","null","34","null","761","null","169","null","590","null","286","null","-","-","**","**","-","**","**","-",
"1400000US17031836600","Census Tract 8366, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031836700","Census Tract 8367, Cook County, Illinois","837","null","49","null","357","null","313","null","375","null","294","null","821","null","69","null","930","null","108","null","-","-","**","**","-","**","**","-",
"1400000US17031836800","Census Tract 8368, Cook County, Illinois","770","null","195","null","209","null","31","null","265","null","109","null","936","null","54","null","1047","null","339","null","-","-","**","**","-","**","**","-",
"1400000US17031836900","Census Tract 8369, Cook County, Illinois","832","null","113","null","-","-","**","**","813","null","126","null","581","null","419","null","1181","null","184","null","690","null","297","null","-","**","**","-",
"1400000US17031837000","Census Tract 8370, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031837100","Census Tract 8371, Cook County, Illinois","904","null","171","null","717","null","174","null","458","null","164","null","1156","null","384","null","1410","null","876","null","1167","null","121","null","-","**","**","-",
"1400000US17031837300","Census Tract 8373, Cook County, Illinois","1040","null","314","null","-","-","**","**","556","null","137","null","1016","null","612","null","1262","null","617","null","-","-","**","**","-","**","**","-",
"1400000US17031837400","Census Tract 8374, Cook County, Illinois","916","null","86","null","276","null","144","null","762","null","58","null","1224","null","255","null","944","null","29","null","-","-","**","**","-","**","**","-",
"1400000US17031837800","Census Tract 8378, Cook County, Illinois","1043","null","136","null","-","-","**","**","1073","null","103","null","1196","null","397","null","678","null","401","null","1386","null","505","null","504","429","null","null",
"1400000US17031838000","Census Tract 8380, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031838100","Census Tract 8381, Cook County, Illinois","531","null","52","null","477","null","147","null","332","null","64","null","1223","null","249","null","637","null","179","null","-","-","**","**","-","**","**","-",
"1400000US17031838200","Census Tract 8382, Cook County, Illinois","910","null","90","null","-","-","**","**","850","null","220","null","956","null","137","null","848","null","203","null","-","-","**","**","-","**","**","-",
"1400000US17031838300","Census Tract 8383, Cook County, Illinois","1097","null","88","null","1022","null","111","null","1107","null","69","null","780","null","650","null","1572","null","414","null","-","-","**","**","-","**","**","-",
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031838700","Census Tract 8387, Cook County, Illinois","893","null","63","null","-","-","**","**","392","null","262","null","913","null","93","null","895","null","115","null","1018","null","122","null","-","**","**","-",
"1400000US17031838800","Census Tract 8388, Cook County, Illinois","405","null","55","null","-","-","**","**","249","null","169","null","425","null","124","null","511","null","219","null","230","null","93","null","1243","181","null","null",
"1400000US17031839000","Census Tract 8390, Cook County, Illinois","1855","null","162","null","1898","null","885","null","1681","null","153","null","2280","null","395","null","2375","null","368","null","-","-","**","**","-","**","**","-",
"1400000US17031839100","Census Tract 8391, Cook County, Illinois","1734","null","100","null","1543","null","377","null","1658","null","115","null","2084","null","215","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031839200","Census Tract 8392, Cook County, Illinois","934","null","148","null","639","null","579","null","875","null","421","null","1131","null","75","null","1151","null","707","null","1600","null","360","null","-","**","**","-",
"1400000US17031839500","Census Tract 8395, Cook County, Illinois","289","null","47","null","-","-","**","**","273","null","38","null","1119","null","61","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031839600","Census Tract 8396, Cook County, Illinois","739","null","159","null","604","null","28","null","680","null","154","null","731","null","609","null","1017","null","136","null","875","null","321","null","-","**","**","-",
"1400000US17031839700","Census Tract 8397, Cook County, Illinois","903","null","50","null","915","null","418","null","911","null","124","null","878","null","73","null","923","null","82","null","-","-","**","**","-","**","**","-",
"1400000US17031839800","Census Tract 8398, Cook County, Illinois","873","null","44","null","-","-","**","**","791","null","68","null","831","null","65","null","1058","null","162","null","-","-","**","**","-","**","**","-",
"1400000US17031839900","Census Tract 8399, Cook County, Illinois","873","null","58","null","-","-","**","**","852","null","97","null","856","null","101","null","1087","null","148","null","-","-","**","**","-","**","**","-",
"1400000US17031840000","Census Tract 8400, Cook County, Illinois","883","null","70","null","-","-","**","**","817","null","484","null","800","null","117","null","1045","null","283","null","2923","null","445","null","-","**","**","-",
"1400000US17031840100","Census Tract 8401, Cook County, Illinois","745","null","94","null","-","-","**","**","809","null","209","null","690","null","85","null","839","null","65","null","-","-","**","**","-","**","**","-",
"1400000US17031840200","Census Tract 8402, Cook County, Illinois","958","null","114","null","-","-","**","**","742","null","141","null","918","null","100","null","1143","null","101","null","1085","null","107","null","-","**","**","-",
"1400000US17031840300","Census Tract 8403, Cook County, Illinois","877","null","95","null","-","-","**","**","688","null","77","null","806","null","52","null","1054","null","140","null","-","-","**","**","-","**","**","-",
"1400000US17031840400","Census Tract 8404, Cook County, Illinois","865","null","124","null","-","-","**","**","678","null","18","null","898","null","183","null","979","null","199","null","-","-","**","**","-","**","**","-",
"1400000US17031840700","Census Tract 8407, Cook County, Illinois","729","null","47","null","-","-","**","**","503","null","100","null","689","null","60","null","813","null","87","null","-","-","**","**","-","**","**","-",
"1400000US17031840800","Census Tract 8408, Cook County, Illinois","700","null","33","null","473","null","60","null","568","null","48","null","691","null","27","null","792","null","39","null","-","-","**","**","-","**","**","-",
"1400000US17031841000","Census Tract 8410, Cook County, Illinois","881","null","101","null","981","null","162","null","809","null","133","null","1365","null","426","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031841100","Census Tract 8411, Cook County, Illinois","769","null","29","null","237","null","29","null","296","null","56","null","767","null","43","null","990","null","115","null","-","-","**","**","-","**","**","-",
"1400000US17031841200","Census Tract 8412, Cook County, Illinois","831","null","38","null","-","-","**","**","813","null","379","null","816","null","41","null","891","null","115","null","-","-","**","**","1094","186","null","null",
"1400000US17031841300","Census Tract 8413, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
