"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_001MA","B25031_001EA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005M","B25031_005MA","B25031_005EA","B25031_006E","B25031_006M","B25031_006MA","B25031_006EA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","700","227","null","null","-","**","**","-","808","539","null","null","648","371","null","null","488","426","null","null","-","**","**","-","-","**","**","-",
"1400000US17031271400","Census Tract 2714, Cook County, Illinois","992","118","null","null","-","**","**","-","876","144","null","null","910","221","null","null","1313","154","null","null","1375","178","null","null","-","**","**","-",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","1075","254","null","null","-","**","**","-","803","242","null","null","1034","552","null","null","1122","274","null","null","-","**","**","-","-","**","**","-",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","888","194","null","null","-","**","**","-","-","**","**","-","-","**","**","-","921","438","null","null","-","**","**","-","-","**","**","-",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","2192","117","null","null","1868","96","null","null","2192","135","null","null","3035","325","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","1269","145","null","null","-","**","**","-","1142","697","null","null","1340","151","null","null","1225","448","null","null","-","**","**","-","-","**","**","-",
"1400000US17031280800","Census Tract 2808, Cook County, Illinois","588","318","null","null","603","378","null","null","235","62","null","null","-","**","**","-","1045","459","null","null","-","**","**","-","-","**","**","-",
"1400000US17031280900","Census Tract 2809, Cook County, Illinois","523","96","null","null","-","**","**","-","-","**","**","-","-","**","**","-","381","258","null","null","-","**","**","-","-","**","**","-",
"1400000US17031281900","Census Tract 2819, Cook County, Illinois","1890","55","null","null","1780","44","null","null","1887","61","null","null","2750","308","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1701","73","null","null","-","**","**","-","-","**","**","-","1634","134","null","null","1775","78","null","null","2150","1536","null","null","-","**","**","-",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","1446","114","null","null","-","**","**","-","1125","251","null","null","1469","144","null","null","1449","350","null","null","-","**","**","-","-","**","**","-",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1622","82","null","null","1825","92","null","null","1717","93","null","null","1448","153","null","null","1514","245","null","null","-","**","**","-","-","**","**","-",
"1400000US17031283200","Census Tract 2832, Cook County, Illinois","1066","332","null","null","-","**","**","-","740","169","null","null","1574","708","null","null","2052","1245","null","null","-","**","**","-","-","**","**","-",
"1400000US17031283800","Census Tract 2838, Cook County, Illinois","1042","124","null","null","1069","657","null","null","-","**","**","-","1154","1090","null","null","1152","54","null","null","-","**","**","-","-","**","**","-",
"1400000US17031290900","Census Tract 2909, Cook County, Illinois","993","99","null","null","-","**","**","-","-","**","**","-","956","69","null","null","1067","160","null","null","1648","589","null","null","-","**","**","-",
"1400000US17031291200","Census Tract 2912, Cook County, Illinois","1027","122","null","null","-","**","**","-","875","85","null","null","1007","176","null","null","1132","160","null","null","-","**","**","-","-","**","**","-",
"1400000US17031291600","Census Tract 2916, Cook County, Illinois","1510","570","null","null","-","**","**","-","830","142","null","null","953","254","null","null","1645","224","null","null","-","**","**","-","-","**","**","-",
"1400000US17031292200","Census Tract 2922, Cook County, Illinois","1060","120","null","null","-","**","**","-","-","**","**","-","1075","212","null","null","1044","243","null","null","785","497","null","null","1634","347","null","null",
"1400000US17031292400","Census Tract 2924, Cook County, Illinois","1171","238","null","null","-","**","**","-","-","**","**","-","959","87","null","null","1323","113","null","null","-","**","**","-","-","**","**","-",
"1400000US17031292500","Census Tract 2925, Cook County, Illinois","1088","172","null","null","-","**","**","-","-","**","**","-","1000","163","null","null","1070","239","null","null","1392","1001","null","null","-","**","**","-",
"1400000US17031300500","Census Tract 3005, Cook County, Illinois","858","48","null","null","-","**","**","-","-","**","**","-","844","93","null","null","883","73","null","null","-","**","**","-","-","**","**","-",
"1400000US17031300600","Census Tract 3006, Cook County, Illinois","980","86","null","null","-","**","**","-","1008","338","null","null","1039","124","null","null","964","92","null","null","-","**","**","-","-","**","**","-",
"1400000US17031300700","Census Tract 3007, Cook County, Illinois","828","87","null","null","673","15","null","null","-","**","**","-","816","64","null","null","1032","141","null","null","-","**","**","-","-","**","**","-",
"1400000US17031300800","Census Tract 3008, Cook County, Illinois","856","70","null","null","-","**","**","-","-","**","**","-","850","65","null","null","1088","98","null","null","-","**","**","-","-","**","**","-",
"1400000US17031300900","Census Tract 3009, Cook County, Illinois","786","43","null","null","-","**","**","-","-","**","**","-","781","37","null","null","828","175","null","null","-","**","**","-","-","**","**","-",
"1400000US17031301100","Census Tract 3011, Cook County, Illinois","796","74","null","null","-","**","**","-","731","15","null","null","812","94","null","null","860","132","null","null","-","**","**","-","-","**","**","-",
"1400000US17031301200","Census Tract 3012, Cook County, Illinois","769","86","null","null","-","**","**","-","696","594","null","null","762","67","null","null","941","142","null","null","-","**","**","-","-","**","**","-",
"1400000US17031301600","Census Tract 3016, Cook County, Illinois","749","138","null","null","-","**","**","-","-","**","**","-","750","133","null","null","733","407","null","null","-","**","**","-","-","**","**","-",
"1400000US17031301701","Census Tract 3017.01, Cook County, Illinois","791","60","null","null","-","**","**","-","-","**","**","-","784","44","null","null","958","119","null","null","-","**","**","-","-","**","**","-",
"1400000US17031301702","Census Tract 3017.02, Cook County, Illinois","769","66","null","null","-","**","**","-","642","132","null","null","918","184","null","null","865","198","null","null","922","114","null","null","-","**","**","-",
"1400000US17031301801","Census Tract 3018.01, Cook County, Illinois","887","81","null","null","-","**","**","-","585","165","null","null","864","64","null","null","1067","114","null","null","-","**","**","-","-","**","**","-",
"1400000US17031301802","Census Tract 3018.02, Cook County, Illinois","780","69","null","null","-","**","**","-","747","108","null","null","735","63","null","null","854","77","null","null","-","**","**","-","-","**","**","-",
"1400000US17031301803","Census Tract 3018.03, Cook County, Illinois","821","74","null","null","-","**","**","-","575","111","null","null","767","52","null","null","1020","247","null","null","-","**","**","-","-","**","**","-",
"1400000US17031310200","Census Tract 3102, Cook County, Illinois","1612","240","null","null","1533","204","null","null","1678","791","null","null","1367","261","null","null","2853","892","null","null","-","**","**","-","-","**","**","-",
"1400000US17031310300","Census Tract 3103, Cook County, Illinois","1095","126","null","null","1322","665","null","null","1113","181","null","null","1030","218","null","null","880","843","null","null","-","**","**","-","-","**","**","-",
"1400000US17031310400","Census Tract 3104, Cook County, Illinois","1341","194","null","null","-","**","**","-","1557","1041","null","null","1331","207","null","null","1643","395","null","null","-","**","**","-","-","**","**","-",
"1400000US17031310500","Census Tract 3105, Cook County, Illinois","974","148","null","null","-","**","**","-","1266","428","null","null","938","46","null","null","1255","466","null","null","-","**","**","-","-","**","**","-",
"1400000US17031310600","Census Tract 3106, Cook County, Illinois","1027","117","null","null","1221","686","null","null","677","398","null","null","1113","210","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031310700","Census Tract 3107, Cook County, Illinois","1080","68","null","null","-","**","**","-","1072","127","null","null","1204","277","null","null","1021","168","null","null","-","**","**","-","-","**","**","-",
"1400000US17031310800","Census Tract 3108, Cook County, Illinois","975","190","null","null","-","**","**","-","1106","141","null","null","829","60","null","null","1520","484","null","null","1472","599","null","null","-","**","**","-",
"1400000US17031310900","Census Tract 3109, Cook County, Illinois","998","81","null","null","-","**","**","-","997","159","null","null","957","47","null","null","1159","131","null","null","-","**","**","-","-","**","**","-",
"1400000US17031320101","Census Tract 3201.01, Cook County, Illinois","2318","69","null","null","2227","171","null","null","2306","73","null","null","3081","497","null","null","2285","698","null","null","-","**","**","-","-","**","**","-",
"1400000US17031320102","Census Tract 3201.02, Cook County, Illinois","2625","345","null","null","-","**","**","-","2159","225","null","null","3385","752","null","null","3308","134","null","null","-","**","**","-","-","**","**","-",
"1400000US17031320400","Census Tract 3204, Cook County, Illinois","2398","213","null","null","2153","191","null","null","2264","279","null","null","3207","137","null","null","2700","853","null","null","-","**","**","-","-","**","**","-",
"1400000US17031320600","Census Tract 3206, Cook County, Illinois","2003","148","null","null","1716","109","null","null","1948","163","null","null","2629","345","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031330101","Census Tract 3301.01, Cook County, Illinois","2821","265","null","null","-","**","**","-","-","**","**","-","2821","265","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031330102","Census Tract 3301.02, Cook County, Illinois","2065","210","null","null","1646","638","null","null","1913","350","null","null","2661","186","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031330103","Census Tract 3301.03, Cook County, Illinois","1791","134","null","null","2190","161","null","null","1730","104","null","null","2025","1619","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031330200","Census Tract 3302, Cook County, Illinois","839","408","null","null","-","**","**","-","-","**","**","-","1059","234","null","null","3452","421","null","null","-","**","**","-","-","**","**","-",
"1400000US17031340300","Census Tract 3403, Cook County, Illinois","649","395","null","null","-","**","**","-","355","165","null","null","893","580","null","null","1309","411","null","null","-","**","**","-","-","**","**","-",
"1400000US17031340400","Census Tract 3404, Cook County, Illinois","1054","138","null","null","-","**","**","-","1125","420","null","null","960","75","null","null","1352","392","null","null","-","**","**","-","-","**","**","-",
"1400000US17031340500","Census Tract 3405, Cook County, Illinois","754","177","null","null","-","**","**","-","432","199","null","null","1038","152","null","null","800","90","null","null","-","**","**","-","-","**","**","-",
"1400000US17031340600","Census Tract 3406, Cook County, Illinois","287","39","null","null","-","**","**","-","268","28","null","null","517","276","null","null","-","**","**","-","272","135","null","null","-","**","**","-",
"1400000US17031350100","Census Tract 3501, Cook County, Illinois","1256","74","null","null","1014","59","null","null","1244","55","null","null","1723","49","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
