"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","2344","null","208","null","1873","null","168","null","2195","null","250","null","3088","null","179","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","668","null","245","null","-","-","**","**","-","-","**","**","-","-","**","**","800","null","773","null","-","-","**","**","-","-","**","**",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","931","null","73","null","-","-","**","**","-","-","**","**","953","null","54","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","1292","null","118","null","-","-","**","**","980","null","70","null","1369","null","133","null","1442","null","962","null","-","-","**","**","-","-","**","**",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","1257","null","154","null","-","-","**","**","-","-","**","**","1237","null","125","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","1239","null","113","null","-","-","**","**","742","null","368","null","1217","null","97","null","1393","null","199","null","-","-","**","**","-","-","**","**",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","1082","null","213","null","-","-","**","**","885","null","199","null","1276","null","187","null","1314","null","410","null","-","-","**","**","-","-","**","**",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","1348","null","317","null","-","-","**","**","1279","null","419","null","1402","null","1133","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","1650","null","905","null","-","-","**","**","-","-","**","**","-","-","**","**","2054","null","1689","null","-","-","**","**","-","-","**","**",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","1039","null","331","null","-","-","**","**","-","-","**","**","790","null","333","null","2561","null","1641","null","-","-","**","**","-","-","**","**",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","1106","null","101","null","-","-","**","**","849","null","35","null","1082","null","72","null","1726","null","668","null","-","-","**","**","-","-","**","**",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","1445","null","282","null","-","-","**","**","1077","null","195","null","1457","null","166","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","1071","null","119","null","-","-","**","**","570","null","378","null","1177","null","93","null","1151","null","240","null","-","-","**","**","-","-","**","**",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","1071","null","205","null","652","null","480","null","833","null","81","null","1139","null","112","null","1495","null","248","null","-","-","**","**","-","-","**","**",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","992","null","106","null","-","-","**","**","921","null","161","null","1054","null","119","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","1209","null","104","null","-","-","**","**","954","null","14","null","1222","null","135","null","1335","null","123","null","-","-","**","**","-","-","**","**",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","1127","null","117","null","-","-","**","**","871","null","111","null","1114","null","108","null","1569","null","569","null","-","-","**","**","-","-","**","**",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","1174","null","98","null","1034","null","255","null","1007","null","77","null","1358","null","66","null","1369","null","224","null","-","-","**","**","-","-","**","**",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","1806","null","968","null","-","-","**","**","-","-","**","**","1375","null","1054","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","2031","null","812","null","-","-","**","**","917","null","134","null","1779","null","881","null","3035","null","854","null","-","-","**","**","-","-","**","**",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","1184","null","878","null","-","-","**","**","963","null","151","null","-","-","**","**","2788","null","1075","null","-","-","**","**","-","-","**","**",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","1289","null","92","null","-","-","**","**","-","-","**","**","1197","null","141","null","1391","null","152","null","-","-","**","**","-","-","**","**",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","392","null","23","null","366","null","92","null","372","null","17","null","1291","null","183","null","2646","null","113","null","-","-","**","**","-","-","**","**",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","960","null","52","null","-","-","**","**","879","null","66","null","993","null","177","null","1250","null","1033","null","-","-","**","**","-","-","**","**",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","1186","null","93","null","929","null","99","null","916","null","58","null","1197","null","85","null","1500","null","157","null","-","-","**","**","-","-","**","**",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","1148","null","71","null","630","null","127","null","922","null","57","null","1240","null","114","null","1228","null","149","null","1667","null","522","null","-","-","**","**",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","1041","null","70","null","681","null","107","null","782","null","48","null","1181","null","74","null","1349","null","88","null","-","-","**","**","-","-","**","**",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","1096","null","86","null","813","null","121","null","905","null","88","null","1200","null","121","null","1347","null","85","null","-","-","**","**","-","-","**","**",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","1039","null","116","null","-","-","**","**","923","null","45","null","1053","null","120","null","1477","null","278","null","-","-","**","**","-","-","**","**",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","902","null","80","null","743","null","216","null","797","null","165","null","1008","null","335","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","1092","null","62","null","682","null","208","null","917","null","91","null","1124","null","82","null","1186","null","123","null","-","-","**","**","-","-","**","**",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","992","null","57","null","-","-","**","**","-","-","**","**","1020","null","81","null","1313","null","454","null","-","-","**","**","-","-","**","**",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","1062","null","108","null","-","-","**","**","880","null","101","null","1126","null","132","null","1271","null","223","null","-","-","**","**","-","-","**","**",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","1171","null","72","null","684","null","54","null","1034","null","81","null","1327","null","69","null","1211","null","201","null","-","-","**","**","-","-","**","**",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","990","null","65","null","696","null","65","null","823","null","47","null","1068","null","142","null","1177","null","143","null","-","-","**","**","-","-","**","**",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","1118","null","63","null","693","null","589","null","981","null","93","null","1282","null","163","null","1110","null","30","null","-","-","**","**","-","-","**","**",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","955","null","50","null","-","-","**","**","880","null","63","null","1032","null","195","null","1358","null","200","null","-","-","**","**","-","-","**","**",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","1002","null","127","null","759","null","146","null","941","null","49","null","1081","null","266","null","1408","null","111","null","-","-","**","**","-","-","**","**",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","1070","null","55","null","-","-","**","**","1007","null","271","null","1049","null","104","null","1185","null","177","null","-","-","**","**","-","-","**","**",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","1095","null","100","null","-","-","**","**","932","null","262","null","1095","null","106","null","1317","null","149","null","-","-","**","**","-","-","**","**",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","1103","null","80","null","-","-","**","**","-","-","**","**","1053","null","144","null","1180","null","156","null","-","-","**","**","-","-","**","**",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","1115","null","150","null","812","null","134","null","892","null","155","null","969","null","38","null","1381","null","89","null","-","-","**","**","-","-","**","**",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","1047","null","136","null","-","-","**","**","709","null","305","null","1207","null","152","null","1073","null","238","null","-","-","**","**","-","-","**","**",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","1202","null","149","null","-","-","**","**","839","null","50","null","1169","null","156","null","1351","null","187","null","1906","null","608","null","-","-","**","**",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","1044","null","77","null","-","-","**","**","896","null","53","null","1098","null","67","null","1194","null","199","null","-","-","**","**","-","-","**","**",
