"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031808301","Census Tract 8083.01, Cook County, Illinois","6006","416","null","null","3813","432","null","null","321","395","null","null","0","15","null","null","1492","null","327","null","0","15","null","null","280","321","null","null","100","null","104","null","58","92","null","null","42","null","52","null",
"1400000US17031808302","Census Tract 8083.02, Cook County, Illinois","3617","232","null","null","2241","176","null","null","124","82","null","null","4","7","null","null","1156","null","177","null","0","11","null","null","39","38","null","null","53","null","38","null","0","11","null","null","53","null","38","null",
"1400000US17031808400","Census Tract 8084, Cook County, Illinois","4462","399","null","null","2859","461","null","null","152","148","null","null","0","11","null","null","1334","null","154","null","0","11","null","null","88","114","null","null","29","null","48","null","29","48","null","null","0","null","11","null",
"1400000US17031808500","Census Tract 8085, Cook County, Illinois","4094","278","null","null","2680","265","null","null","96","94","null","null","0","11","null","null","1136","null","119","null","0","11","null","null","166","147","null","null","16","null","24","null","0","11","null","null","16","null","24","null",
"1400000US17031808600","Census Tract 8086, Cook County, Illinois","2077","137","null","null","1973","156","null","null","2","4","null","null","5","7","null","null","87","null","58","null","0","11","null","null","10","14","null","null","0","null","11","null","0","11","null","null","0","null","11","null",
"1400000US17031808702","Census Tract 8087.02, Cook County, Illinois","5351","399","null","null","3377","285","null","null","429","107","null","null","0","15","null","null","1167","null","201","null","8","16","null","null","40","35","null","null","330","null","88","null","88","50","null","null","242","null","83","null",
"1400000US17031808800","Census Tract 8088, Cook County, Illinois","3764","294","null","null","3201","293","null","null","107","73","null","null","0","11","null","null","279","null","108","null","0","11","null","null","80","96","null","null","97","null","50","null","0","11","null","null","97","null","50","null",
"1400000US17031808900","Census Tract 8089, Cook County, Illinois","4179","212","null","null","3872","225","null","null","18","26","null","null","0","11","null","null","144","null","77","null","0","11","null","null","18","24","null","null","127","null","65","null","0","11","null","null","127","null","65","null",
"1400000US17031809000","Census Tract 8090, Cook County, Illinois","4200","259","null","null","3594","273","null","null","190","145","null","null","0","11","null","null","235","null","153","null","0","11","null","null","49","48","null","null","132","null","84","null","0","11","null","null","132","null","84","null",
"1400000US17031809100","Census Tract 8091, Cook County, Illinois","3355","227","null","null","2811","267","null","null","181","123","null","null","22","32","null","null","294","null","125","null","0","11","null","null","0","11","null","null","47","null","38","null","0","11","null","null","47","null","38","null",
"1400000US17031809200","Census Tract 8092, Cook County, Illinois","4678","523","null","null","1349","500","null","null","2564","398","null","null","0","11","null","null","111","null","86","null","0","11","null","null","385","242","null","null","269","null","177","null","60","82","null","null","209","null","152","null",
"1400000US17031809300","Census Tract 8093, Cook County, Illinois","4687","529","null","null","3288","495","null","null","305","121","null","null","21","34","null","null","873","null","221","null","0","11","null","null","38","44","null","null","162","null","97","null","0","11","null","null","162","null","97","null",
"1400000US17031809400","Census Tract 8094, Cook County, Illinois","5463","450","null","null","3613","372","null","null","128","63","null","null","14","23","null","null","1441","null","319","null","0","15","null","null","142","140","null","null","125","null","95","null","17","26","null","null","108","null","91","null",
"1400000US17031809500","Census Tract 8095, Cook County, Illinois","4026","284","null","null","2837","335","null","null","382","245","null","null","0","11","null","null","647","null","241","null","0","11","null","null","11","19","null","null","149","null","78","null","25","42","null","null","124","null","77","null",
"1400000US17031809600","Census Tract 8096, Cook County, Illinois","3177","353","null","null","1463","252","null","null","1371","260","null","null","0","11","null","null","154","null","91","null","0","11","null","null","113","136","null","null","76","null","65","null","0","11","null","null","76","null","65","null",
"1400000US17031809700","Census Tract 8097, Cook County, Illinois","4018","352","null","null","2219","363","null","null","1031","295","null","null","0","11","null","null","59","null","42","null","0","11","null","null","237","306","null","null","472","null","281","null","165","155","null","null","307","null","229","null",
"1400000US17031809800","Census Tract 8098, Cook County, Illinois","2754","276","null","null","2215","303","null","null","236","105","null","null","0","11","null","null","154","null","76","null","0","11","null","null","82","85","null","null","67","null","54","null","0","11","null","null","67","null","54","null",
"1400000US17031809900","Census Tract 8099, Cook County, Illinois","2964","342","null","null","2455","339","null","null","142","85","null","null","0","11","null","null","247","null","96","null","0","11","null","null","30","48","null","null","90","null","75","null","0","11","null","null","90","null","75","null",
"1400000US17031810000","Census Tract 8100, Cook County, Illinois","4744","358","null","null","3682","429","null","null","182","99","null","null","0","11","null","null","546","null","228","null","0","11","null","null","63","75","null","null","271","null","175","null","0","11","null","null","271","null","175","null",
"1400000US17031810100","Census Tract 8101, Cook County, Illinois","4472","346","null","null","3191","464","null","null","721","305","null","null","2","14","null","null","213","null","157","null","0","11","null","null","234","156","null","null","111","null","88","null","8","15","null","null","103","null","89","null",
"1400000US17031810200","Census Tract 8102, Cook County, Illinois","6244","565","null","null","2947","511","null","null","2520","523","null","null","0","15","null","null","489","null","379","null","0","15","null","null","24","28","null","null","264","null","177","null","31","25","null","null","233","null","175","null",
"1400000US17031810301","Census Tract 8103.01, Cook County, Illinois","4214","270","null","null","2465","257","null","null","1422","210","null","null","53","63","null","null","41","null","37","null","0","11","null","null","129","133","null","null","104","null","65","null","26","40","null","null","78","null","51","null",
"1400000US17031810302","Census Tract 8103.02, Cook County, Illinois","3267","316","null","null","1901","229","null","null","841","212","null","null","0","11","null","null","164","null","103","null","0","11","null","null","196","188","null","null","165","null","120","null","0","11","null","null","165","null","120","null",
"1400000US17031810400","Census Tract 8104, Cook County, Illinois","5368","85","null","null","5064","178","null","null","1","4","null","null","0","15","null","null","220","null","153","null","0","15","null","null","0","15","null","null","83","null","60","null","0","15","null","null","83","null","60","null",
"1400000US17031810501","Census Tract 8105.01, Cook County, Illinois","5170","303","null","null","4897","322","null","null","17","32","null","null","2","10","null","null","217","null","133","null","0","15","null","null","0","15","null","null","37","null","38","null","18","24","null","null","19","null","30","null",
"1400000US17031810502","Census Tract 8105.02, Cook County, Illinois","5391","377","null","null","4804","385","null","null","33","35","null","null","0","15","null","null","350","null","248","null","0","15","null","null","108","119","null","null","96","null","136","null","84","134","null","null","12","null","19","null",
"1400000US17031810600","Census Tract 8106, Cook County, Illinois","4408","309","null","null","3787","277","null","null","45","30","null","null","0","11","null","null","358","null","111","null","0","11","null","null","195","132","null","null","23","null","25","null","23","25","null","null","0","null","11","null",
"1400000US17031810701","Census Tract 8107.01, Cook County, Illinois","5035","468","null","null","4582","509","null","null","35","38","null","null","0","15","null","null","48","null","41","null","0","15","null","null","247","183","null","null","123","null","113","null","107","111","null","null","16","null","20","null",
"1400000US17031810702","Census Tract 8107.02, Cook County, Illinois","4085","417","null","null","3061","463","null","null","105","56","null","null","76","94","null","null","171","null","125","null","0","11","null","null","605","396","null","null","67","null","65","null","15","23","null","null","52","null","59","null",
"1400000US17031810800","Census Tract 8108, Cook County, Illinois","5178","314","null","null","4505","370","null","null","113","135","null","null","0","15","null","null","330","null","278","null","0","15","null","null","200","152","null","null","30","null","45","null","1","2","null","null","29","null","45","null",
