"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","1356","146","null","null","1191","138","null","null","10","14","null","null","0","12","null","null","88","54","null","null","0","12","null","null","15","null","30","null","52","45","null","null","0","12","null","null","52","45","null","null",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","7413","841","null","null","3978","632","null","null","184","200","null","null","246","216","null","null","1025","408","null","null","0","17","null","null","1888","null","694","null","92","87","null","null","49","75","null","null","43","44","null","null",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","6971","1471","null","null","4804","1466","null","null","17","28","null","null","39","84","null","null","1486","295","null","null","0","17","null","null","143","null","101","null","482","310","null","null","114","99","null","null","368","290","null","null",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","6627","888","null","null","4046","531","null","null","44","39","null","null","72","99","null","null","718","183","null","null","33","51","null","null","1456","null","808","null","258","191","null","null","162","176","null","null","96","60","null","null",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","6335","667","null","null","2939","735","null","null","257","218","null","null","0","17","null","null","1087","325","null","null","0","17","null","null","1946","null","578","null","106","119","null","null","49","80","null","null","57","79","null","null",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","2541","424","null","null","1303","387","null","null","17","18","null","null","32","42","null","null","300","131","null","null","0","12","null","null","615","null","185","null","274","190","null","null","209","182","null","null","65","54","null","null",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","6946","741","null","null","5138","811","null","null","268","307","null","null","0","17","null","null","1512","321","null","null","0","17","null","null","28","null","31","null","0","17","null","null","0","17","null","null","0","17","null","null",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","1199","118","null","null","1137","113","null","null","25","41","null","null","0","12","null","null","18","23","null","null","0","12","null","null","0","null","12","null","19","28","null","null","19","28","null","null","0","12","null","null",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","6039","440","null","null","5307","463","null","null","223","218","null","null","0","17","null","null","404","161","null","null","36","59","null","null","57","null","52","null","12","20","null","null","0","17","null","null","12","20","null","null",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","6371","512","null","null","3051","596","null","null","69","74","null","null","0","17","null","null","911","308","null","null","0","17","null","null","1966","null","535","null","374","299","null","null","185","231","null","null","189","202","null","null",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","1977","429","null","null","1479","346","null","null","5","5","null","null","0","12","null","null","420","254","null","null","0","12","null","null","34","null","33","null","39","34","null","null","0","12","null","null","39","34","null","null",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","6542","661","null","null","4545","609","null","null","88","68","null","null","10","16","null","null","1176","615","null","null","0","17","null","null","483","null","286","null","240","274","null","null","157","256","null","null","83","89","null","null",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","4579","671","null","null","3018","294","null","null","154","262","null","null","0","12","null","null","1208","517","null","null","0","12","null","null","18","null","22","null","181","146","null","null","136","132","null","null","45","45","null","null",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","4629","408","null","null","3704","416","null","null","42","30","null","null","111","147","null","null","429","264","null","null","0","12","null","null","98","null","105","null","245","252","null","null","173","240","null","null","72","67","null","null",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","6701","714","null","null","5287","760","null","null","241","269","null","null","85","108","null","null","621","272","null","null","0","17","null","null","271","null","227","null","196","140","null","null","36","53","null","null","160","134","null","null",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","5820","584","null","null","5417","596","null","null","13","29","null","null","0","17","null","null","213","158","null","null","0","17","null","null","10","null","17","null","167","117","null","null","54","83","null","null","113","83","null","null",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","2595","488","null","null","2049","396","null","null","32","48","null","null","31","47","null","null","174","109","null","null","0","12","null","null","131","null","158","null","178","272","null","null","178","272","null","null","0","12","null","null",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","5396","744","null","null","4271","703","null","null","107","76","null","null","4","8","null","null","638","284","null","null","0","17","null","null","295","null","329","null","81","57","null","null","21","25","null","null","60","56","null","null",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","4733","514","null","null","3455","337","null","null","93","80","null","null","0","12","null","null","851","422","null","null","0","12","null","null","202","null","173","null","132","74","null","null","23","35","null","null","109","65","null","null",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","4627","401","null","null","3936","420","null","null","45","74","null","null","0","12","null","null","455","240","null","null","0","12","null","null","138","null","165","null","53","56","null","null","0","12","null","null","53","56","null","null",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","2041","266","null","null","1564","257","null","null","42","37","null","null","30","48","null","null","157","71","null","null","0","12","null","null","189","null","144","null","59","44","null","null","19","30","null","null","40","32","null","null",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","5486","784","null","null","4558","828","null","null","24","27","null","null","0","17","null","null","168","123","null","null","35","43","null","null","268","null","222","null","433","269","null","null","14","22","null","null","419","266","null","null",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","3348","317","null","null","2656","350","null","null","63","62","null","null","0","12","null","null","234","154","null","null","0","12","null","null","246","null","165","null","149","90","null","null","64","61","null","null","85","79","null","null",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","4391","474","null","null","3468","450","null","null","271","263","null","null","8","13","null","null","337","181","null","null","0","12","null","null","52","null","52","null","255","147","null","null","72","77","null","null","183","130","null","null",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","2765","374","null","null","1149","286","null","null","103","158","null","null","43","58","null","null","1422","201","null","null","0","12","null","null","15","null","24","null","33","31","null","null","12","19","null","null","21","24","null","null",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","5767","512","null","null","4234","550","null","null","31","39","null","null","0","17","null","null","684","237","null","null","0","17","null","null","503","null","268","null","315","206","null","null","98","87","null","null","217","154","null","null",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","3374","410","null","null","2958","333","null","null","22","26","null","null","0","12","null","null","142","88","null","null","0","12","null","null","138","null","224","null","114","117","null","null","0","12","null","null","114","117","null","null",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","5077","598","null","null","4717","572","null","null","4","5","null","null","0","17","null","null","184","144","null","null","0","17","null","null","91","null","123","null","81","97","null","null","56","88","null","null","25","40","null","null",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","5635","596","null","null","4767","540","null","null","32","24","null","null","0","17","null","null","533","256","null","null","0","17","null","null","240","null","264","null","63","64","null","null","21","32","null","null","42","54","null","null",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","6407","971","null","null","5402","548","null","null","374","560","null","null","0","17","null","null","198","133","null","null","0","17","null","null","82","null","98","null","351","363","null","null","0","17","null","null","351","363","null","null",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","5532","562","null","null","5332","555","null","null","26","19","null","null","0","17","null","null","152","127","null","null","0","17","null","null","0","null","17","null","22","34","null","null","0","17","null","null","22","34","null","null",
