"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","5017","null","467","null","4546","null","510","null","78","96","null","null","0","17","null","null","42","null","58","null","0","null","17","null","168","null","201","null","183","207","null","null","153","null","223","null","30","null","44","null",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","4738","null","504","null","4169","null","500","null","275","143","null","null","0","12","null","null","155","null","195","null","0","null","12","null","0","null","12","null","139","136","null","null","46","null","73","null","93","null","113","null",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","4061","null","677","null","288","null","418","null","3697","552","null","null","0","12","null","null","20","null","32","null","0","null","12","null","33","null","54","null","23","36","null","null","23","null","36","null","0","null","12","null",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","2856","null","509","null","969","null","235","null","1743","540","null","null","0","12","null","null","0","null","12","null","0","null","12","null","12","null","20","null","132","153","null","null","113","null","148","null","19","null","32","null",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","2604","null","420","null","2387","null","451","null","143","143","null","null","0","12","null","null","5","null","9","null","0","null","12","null","5","null","9","null","64","54","null","null","27","null","30","null","37","null","35","null",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","2907","null","337","null","1905","null","294","null","750","245","null","null","23","33","null","null","63","null","71","null","0","null","12","null","166","null","185","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","5278","null","941","null","1343","null","505","null","3620","816","null","null","0","17","null","null","18","null","30","null","0","null","17","null","13","null","28","null","284","434","null","null","0","null","17","null","284","null","434","null",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","3921","null","961","null","73","null","74","null","3569","807","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","279","280","null","null","0","null","12","null","279","null","280","null",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","4814","null","659","null","2197","null","576","null","241","222","null","null","0","12","null","null","1829","null","481","null","0","null","12","null","287","null","211","null","260","161","null","null","142","null","113","null","118","null","94","null",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","2351","null","275","null","2194","null","282","null","32","132","null","null","0","12","null","null","19","null","21","null","0","null","12","null","106","null","102","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","6253","null","1134","null","5098","null","631","null","691","898","null","null","0","17","null","null","211","null","225","null","0","null","17","null","0","null","17","null","253","174","null","null","41","null","66","null","212","null","162","null",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","6075","null","686","null","4536","null","812","null","129","125","null","null","0","17","null","null","1025","null","475","null","0","null","17","null","35","null","42","null","350","207","null","null","69","null","62","null","281","null","175","null",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","4435","null","607","null","3776","null","538","null","15","16","null","null","20","29","null","null","202","null","188","null","0","null","12","null","100","null","112","null","322","454","null","null","294","null","452","null","28","null","40","null",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","7034","null","792","null","5709","null","722","null","418","314","null","null","0","17","null","null","398","null","176","null","0","null","17","null","176","null","171","null","333","278","null","null","235","null","237","null","98","null","95","null",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","4673","null","855","null","3491","null","604","null","102","96","null","null","0","12","null","null","392","null","211","null","30","null","48","null","143","null","109","null","515","465","null","null","439","null","465","null","76","null","58","null",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","4331","null","512","null","2436","null","594","null","0","12","null","null","244","309","null","null","0","null","12","null","0","null","12","null","649","null","325","null","1002","600","null","null","987","null","599","null","15","null","34","null",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","3635","null","710","null","2809","null","720","null","66","61","null","null","0","12","null","null","494","null","231","null","0","null","12","null","94","null","142","null","172","147","null","null","172","null","147","null","0","null","12","null",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","4899","null","556","null","3645","null","546","null","3","6","null","null","13","22","null","null","419","null","204","null","0","null","12","null","248","null","154","null","571","292","null","null","390","null","273","null","181","null","134","null",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","2227","null","367","null","1772","null","298","null","14","21","null","null","14","21","null","null","127","null","70","null","0","null","12","null","114","null","100","null","186","236","null","null","160","null","229","null","26","null","26","null",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","5583","null","683","null","4466","null","767","null","85","99","null","null","0","17","null","null","217","null","185","null","0","null","17","null","676","null","505","null","139","271","null","null","139","null","271","null","0","null","17","null",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","4847","null","560","null","4000","null","452","null","80","104","null","null","18","27","null","null","387","null","260","null","0","null","12","null","113","null","83","null","249","176","null","null","19","null","29","null","230","null","172","null",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","3588","null","528","null","3161","null","513","null","9","13","null","null","0","12","null","null","250","null","168","null","0","null","12","null","54","null","56","null","114","95","null","null","23","null","24","null","91","null","89","null",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","2315","null","357","null","2145","null","369","null","0","12","null","null","0","12","null","null","73","null","51","null","0","null","12","null","30","null","45","null","67","46","null","null","42","null","39","null","25","null","22","null",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","6509","null","357","null","6159","null","452","null","128","114","null","null","0","17","null","null","158","null","139","null","0","null","17","null","0","null","17","null","64","64","null","null","0","null","17","null","64","null","64","null",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","3230","null","462","null","2890","null","493","null","0","12","null","null","0","12","null","null","92","null","53","null","0","null","12","null","136","null","167","null","112","97","null","null","37","null","59","null","75","null","78","null",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","3782","null","391","null","3430","null","421","null","0","12","null","null","0","12","null","null","133","null","87","null","0","null","12","null","21","null","33","null","198","116","null","null","60","null","63","null","138","null","99","null",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","5616","null","465","null","5244","null","435","null","1","2","null","null","0","17","null","null","98","null","88","null","12","null","19","null","13","null","20","null","248","259","null","null","44","null","54","null","204","null","259","null",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","2264","null","206","null","2003","null","186","null","0","12","null","null","1","2","null","null","60","null","55","null","0","null","12","null","30","null","26","null","170","160","null","null","156","null","160","null","14","null","15","null",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","5085","null","616","null","4432","null","585","null","21","24","null","null","0","17","null","null","371","null","98","null","0","null","17","null","9","null","14","null","252","143","null","null","193","null","129","null","59","null","63","null",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","2509","null","198","null","2310","null","200","null","10","16","null","null","0","12","null","null","141","null","90","null","0","null","12","null","0","null","12","null","48","35","null","null","18","null","18","null","30","null","30","null",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","4344","null","446","null","2879","null","416","null","19","22","null","null","0","12","null","null","1154","null","188","null","0","null","12","null","164","null","152","null","128","68","null","null","16","null","26","null","112","null","61","null",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","5311","null","596","null","4063","null","441","null","0","17","null","null","0","17","null","null","1063","null","341","null","0","null","17","null","0","null","17","null","185","102","null","null","27","null","30","null","158","null","92","null",
