"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031808702","Census Tract 8087.02, Cook County, Illinois","5255","null","508","null","3451","399","null","null","364","null","86","null","0","null","15","null","1082","194","null","null","34","66","null","null","58","null","35","null","266","null","99","null","68","null","60","null","198","null","76","null",
"1400000US17031808800","Census Tract 8088, Cook County, Illinois","3732","null","275","null","3210","286","null","null","109","null","65","null","0","null","11","null","315","121","null","null","0","11","null","null","20","null","28","null","78","null","34","null","0","null","11","null","78","null","34","null",
"1400000US17031808900","Census Tract 8089, Cook County, Illinois","4175","null","210","null","3875","203","null","null","19","null","26","null","0","null","11","null","154","80","null","null","0","11","null","null","20","null","28","null","107","null","66","null","0","null","11","null","107","null","66","null",
"1400000US17031809000","Census Tract 8090, Cook County, Illinois","4153","null","226","null","3549","263","null","null","180","null","121","null","0","null","11","null","230","136","null","null","0","11","null","null","69","null","45","null","125","null","73","null","0","null","11","null","125","null","73","null",
"1400000US17031809100","Census Tract 8091, Cook County, Illinois","3293","null","217","null","2776","250","null","null","230","null","146","null","26","null","40","null","212","121","null","null","0","11","null","null","0","null","11","null","49","null","39","null","0","null","11","null","49","null","39","null",
"1400000US17031809200","Census Tract 8092, Cook County, Illinois","4823","null","610","null","1452","432","null","null","2598","null","422","null","0","null","11","null","115","86","null","null","0","11","null","null","340","null","234","null","318","null","209","null","12","null","20","null","306","null","207","null",
"1400000US17031809300","Census Tract 8093, Cook County, Illinois","4431","null","539","null","3111","478","null","null","251","null","146","null","23","null","30","null","816","251","null","null","0","11","null","null","69","null","53","null","161","null","100","null","0","null","11","null","161","null","100","null",
"1400000US17031809400","Census Tract 8094, Cook County, Illinois","5358","null","454","null","3574","340","null","null","166","null","83","null","0","null","15","null","1373","347","null","null","0","15","null","null","133","null","132","null","112","null","76","null","19","null","31","null","93","null","79","null",
"1400000US17031809500","Census Tract 8095, Cook County, Illinois","3961","null","394","null","2811","316","null","null","410","null","263","null","0","null","11","null","607","214","null","null","0","11","null","null","8","null","13","null","125","null","69","null","31","null","38","null","94","null","65","null",
"1400000US17031809600","Census Tract 8096, Cook County, Illinois","3115","null","332","null","1514","263","null","null","1268","null","256","null","0","null","11","null","116","78","null","null","0","11","null","null","103","null","127","null","114","null","95","null","0","null","11","null","114","null","95","null",
"1400000US17031809700","Census Tract 8097, Cook County, Illinois","3658","null","424","null","1712","257","null","null","998","null","348","null","0","null","11","null","71","44","null","null","0","11","null","null","470","null","340","null","407","null","212","null","107","null","96","null","300","null","189","null",
"1400000US17031809800","Census Tract 8098, Cook County, Illinois","2769","null","257","null","2271","239","null","null","165","null","62","null","0","null","11","null","162","94","null","null","0","11","null","null","86","null","71","null","85","null","68","null","0","null","11","null","85","null","68","null",
"1400000US17031809900","Census Tract 8099, Cook County, Illinois","2902","null","288","null","2295","299","null","null","145","null","97","null","0","null","11","null","347","138","null","null","0","11","null","null","28","null","45","null","87","null","63","null","0","null","11","null","87","null","63","null",
"1400000US17031810000","Census Tract 8100, Cook County, Illinois","5007","null","431","null","4211","422","null","null","192","null","125","null","0","null","15","null","360","188","null","null","0","15","null","null","65","null","80","null","179","null","149","null","0","null","15","null","179","null","149","null",
"1400000US17031810100","Census Tract 8101, Cook County, Illinois","4675","null","329","null","3330","395","null","null","740","null","375","null","2","null","14","null","273","166","null","null","0","11","null","null","150","null","110","null","180","null","121","null","8","null","15","null","172","null","123","null",
"1400000US17031810200","Census Tract 8102, Cook County, Illinois","6347","null","699","null","2965","503","null","null","2190","null","548","null","0","null","15","null","514","355","null","null","0","15","null","null","414","null","457","null","264","null","173","null","43","null","36","null","221","null","170","null",
"1400000US17031810301","Census Tract 8103.01, Cook County, Illinois","4341","null","318","null","2496","289","null","null","1555","null","246","null","0","null","11","null","77","54","null","null","0","11","null","null","125","null","115","null","88","null","52","null","19","null","32","null","69","null","46","null",
"1400000US17031810302","Census Tract 8103.02, Cook County, Illinois","3162","null","273","null","1868","210","null","null","900","null","220","null","0","null","11","null","133","80","null","null","0","11","null","null","158","null","162","null","103","null","62","null","0","null","11","null","103","null","62","null",
"1400000US17031810400","Census Tract 8104, Cook County, Illinois","5355","null","104","null","5105","151","null","null","1","null","4","null","0","null","15","null","149","107","null","null","0","15","null","null","0","null","15","null","100","null","71","null","0","null","15","null","100","null","71","null",
"1400000US17031810501","Census Tract 8105.01, Cook County, Illinois","5047","null","302","null","4685","307","null","null","35","null","40","null","11","null","16","null","233","128","null","null","0","15","null","null","20","null","32","null","63","null","57","null","11","null","14","null","52","null","55","null",
"1400000US17031810502","Census Tract 8105.02, Cook County, Illinois","5468","null","322","null","4606","368","null","null","60","null","54","null","6","null","13","null","491","236","null","null","0","15","null","null","194","null","208","null","111","null","144","null","92","null","143","null","19","null","22","null",
"1400000US17031810600","Census Tract 8106, Cook County, Illinois","4418","null","292","null","3774","339","null","null","47","null","29","null","0","null","11","null","462","146","null","null","0","11","null","null","109","null","81","null","26","null","30","null","26","null","30","null","0","null","11","null",
"1400000US17031810701","Census Tract 8107.01, Cook County, Illinois","5136","null","494","null","4645","529","null","null","30","null","42","null","0","null","15","null","109","96","null","null","0","15","null","null","210","null","167","null","142","null","126","null","125","null","124","null","17","null","22","null",
"1400000US17031810702","Census Tract 8107.02, Cook County, Illinois","3851","null","413","null","2750","449","null","null","131","null","108","null","79","null","108","null","155","108","null","null","0","11","null","null","647","null","394","null","89","null","91","null","19","null","29","null","70","null","86","null",
"1400000US17031810800","Census Tract 8108, Cook County, Illinois","5102","null","394","null","4398","452","null","null","105","null","119","null","0","null","15","null","335","289","null","null","0","15","null","null","189","null","128","null","75","null","73","null","1","null","2","null","74","null","73","null",
"1400000US17031810900","Census Tract 8109, Cook County, Illinois","6466","null","573","null","5368","703","null","null","398","null","385","null","0","null","15","null","256","221","null","null","0","15","null","null","429","null","283","null","15","null","23","null","0","null","15","null","15","null","23","null",
"1400000US17031811000","Census Tract 8110, Cook County, Illinois","4125","null","290","null","3631","328","null","null","96","null","82","null","0","null","11","null","274","168","null","null","0","11","null","null","65","null","86","null","59","null","42","null","0","null","11","null","59","null","42","null",
"1400000US17031811100","Census Tract 8111, Cook County, Illinois","6306","null","411","null","5335","572","null","null","1","null","9","null","0","null","15","null","15","24","null","null","0","15","null","null","802","null","612","null","153","null","128","null","95","null","111","null","58","null","78","null",
"1400000US17031811200","Census Tract 8112, Cook County, Illinois","4995","null","465","null","4182","490","null","null","124","null","196","null","0","null","11","null","105","78","null","null","0","11","null","null","362","null","182","null","222","null","183","null","147","null","160","null","75","null","78","null",
"1400000US17031811301","Census Tract 8113.01, Cook County, Illinois","4666","null","344","null","3980","361","null","null","106","null","80","null","0","null","11","null","76","95","null","null","0","11","null","null","338","null","185","null","166","null","150","null","62","null","123","null","104","null","77","null",
