"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031824108","Census Tract 8241.08, Cook County, Illinois","8041","null","398","null","6246","393","null","null","693","178","null","null","76","99","null","null","554","168","null","null","0","null","15","null","261","null","229","null","211","164","null","null","34","40","null","null","177","160","null","null",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","7054","null","543","null","6609","503","null","null","9","44","null","null","0","15","null","null","361","105","null","null","0","null","15","null","15","null","23","null","60","75","null","null","0","15","null","null","60","75","null","null",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","5207","null","263","null","4558","321","null","null","163","120","null","null","0","15","null","null","420","206","null","null","0","null","15","null","0","null","15","null","66","99","null","null","0","15","null","null","66","99","null","null",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","3781","null","283","null","3251","338","null","null","191","154","null","null","22","32","null","null","128","78","null","null","0","null","11","null","122","null","186","null","67","76","null","null","0","11","null","null","67","76","null","null",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","4863","null","371","null","4115","366","null","null","108","78","null","null","0","11","null","null","249","154","null","null","0","null","11","null","293","null","274","null","98","88","null","null","48","77","null","null","50","48","null","null",
"1400000US17031824117","Census Tract 8241.17, Cook County, Illinois","9811","null","317","null","8693","420","null","null","279","319","null","null","0","15","null","null","613","136","null","null","0","null","15","null","68","null","54","null","158","104","null","null","78","85","null","null","80","63","null","null",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","5806","null","351","null","5253","352","null","null","49","73","null","null","0","15","null","null","458","119","null","null","0","null","15","null","0","null","15","null","46","56","null","null","0","15","null","null","46","56","null","null",
"1400000US17031824120","Census Tract 8241.20, Cook County, Illinois","8969","null","451","null","8108","476","null","null","255","209","null","null","0","15","null","null","345","95","null","null","0","null","15","null","0","null","15","null","261","163","null","null","92","133","null","null","169","175","null","null",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","3110","null","158","null","2803","216","null","null","105","112","null","null","0","11","null","null","98","88","null","null","0","null","11","null","31","null","28","null","73","78","null","null","28","44","null","null","45","41","null","null",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","6236","null","317","null","5733","347","null","null","96","119","null","null","0","15","null","null","160","137","null","null","24","null","44","null","195","null","152","null","28","42","null","null","0","15","null","null","28","42","null","null",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","8049","null","520","null","6848","518","null","null","259","132","null","null","0","15","null","null","335","240","null","null","0","null","15","null","423","null","303","null","184","115","null","null","81","92","null","null","103","97","null","null",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","4260","null","312","null","239","163","null","null","3915","352","null","null","11","19","null","null","11","25","null","null","0","null","11","null","27","null","40","null","57","71","null","null","0","11","null","null","57","71","null","null",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","2397","null","348","null","1318","240","null","null","936","239","null","null","16","24","null","null","7","10","null","null","8","null","17","null","112","null","98","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","7183","null","483","null","6209","509","null","null","662","531","null","null","0","15","null","null","173","142","null","null","0","null","15","null","89","null","67","null","50","45","null","null","34","38","null","null","16","25","null","null",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","6703","null","626","null","6144","626","null","null","180","137","null","null","26","39","null","null","118","161","null","null","0","null","15","null","220","null","209","null","15","28","null","null","0","15","null","null","15","28","null","null",
"1400000US17031824506","Census Tract 8245.06, Cook County, Illinois","7574","null","526","null","7149","499","null","null","107","132","null","null","0","15","null","null","204","154","null","null","0","null","15","null","0","null","15","null","114","121","null","null","0","15","null","null","114","121","null","null",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","4250","null","304","null","3605","299","null","null","207","146","null","null","11","16","null","null","121","117","null","null","0","null","11","null","199","null","221","null","107","122","null","null","0","11","null","null","107","122","null","null",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","4786","null","374","null","4349","452","null","null","202","242","null","null","0","11","null","null","18","29","null","null","0","null","11","null","102","null","101","null","115","116","null","null","10","14","null","null","105","109","null","null",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","6505","null","424","null","5919","431","null","null","143","123","null","null","0","15","null","null","203","149","null","null","0","null","15","null","209","null","195","null","31","36","null","null","16","27","null","null","15","25","null","null",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","4199","null","299","null","3386","482","null","null","219","134","null","null","0","11","null","null","44","49","null","null","0","null","11","null","377","null","290","null","173","189","null","null","0","11","null","null","173","189","null","null",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","5920","null","430","null","4288","426","null","null","603","302","null","null","157","170","null","null","89","74","null","null","0","null","15","null","242","null","185","null","541","321","null","null","105","82","null","null","436","301","null","null",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","7987","null","517","null","5301","789","null","null","1674","697","null","null","110","110","null","null","16","28","null","null","0","null","15","null","676","null","428","null","210","162","null","null","0","15","null","null","210","162","null","null",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","3128","null","360","null","692","235","null","null","2209","390","null","null","0","11","null","null","14","17","null","null","0","null","11","null","173","null","152","null","40","34","null","null","25","34","null","null","15","18","null","null",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","4982","null","414","null","4062","388","null","null","478","177","null","null","8","13","null","null","127","100","null","null","0","null","11","null","183","null","166","null","124","94","null","null","33","40","null","null","91","84","null","null",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","1964","null","172","null","1328","203","null","null","269","237","null","null","68","67","null","null","51","51","null","null","0","null","11","null","206","null","156","null","42","41","null","null","0","11","null","null","42","41","null","null",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","6078","null","686","null","4752","621","null","null","960","536","null","null","0","15","null","null","141","139","null","null","0","null","15","null","160","null","188","null","65","76","null","null","35","65","null","null","30","36","null","null",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","4071","null","302","null","3725","329","null","null","162","142","null","null","0","11","null","null","34","52","null","null","0","null","11","null","150","null","230","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","4316","null","212","null","3780","243","null","null","10","16","null","null","0","11","null","null","141","137","null","null","0","null","11","null","267","null","239","null","118","125","null","null","46","61","null","null","72","105","null","null",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","5366","null","371","null","4642","448","null","null","209","155","null","null","14","24","null","null","278","289","null","null","0","null","15","null","223","null","300","null","0","15","null","null","0","15","null","null","0","15","null","null",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","5254","null","596","null","792","401","null","null","4312","497","null","null","12","19","null","null","0","15","null","null","0","null","15","null","96","null","101","null","42","51","null","null","0","15","null","null","42","51","null","null",
