"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","7278","null","410","null","5313","null","394","null","40","46","null","null","0","null","16","null","1407","null","226","null","0","null","16","null","394","null","382","null","124","null","67","null","12","null","23","null","112","null","62","null",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","7041","null","366","null","4895","null","653","null","376","135","null","null","0","null","16","null","471","null","145","null","0","null","16","null","1157","null","495","null","142","null","99","null","38","null","58","null","104","null","101","null",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","5771","null","484","null","3700","null","603","null","77","89","null","null","63","null","100","null","309","null","236","null","0","null","16","null","1488","null","433","null","134","null","90","null","24","null","19","null","110","null","88","null",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","7012","null","765","null","3603","null","866","null","463","385","null","null","0","null","16","null","1534","null","634","null","0","null","16","null","1194","null","826","null","218","null","149","null","49","null","59","null","169","null","137","null",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","3086","null","202","null","1775","null","292","null","250","156","null","null","56","null","78","null","244","null","108","null","0","null","11","null","545","null","258","null","216","null","174","null","169","null","171","null","47","null","28","null",
"1400000US17031804310","Census Tract 8043.10, Cook County, Illinois","8918","null","471","null","6488","null","533","null","51","58","null","null","7","null","68","null","1860","null","276","null","0","null","16","null","373","null","374","null","139","null","103","null","27","null","43","null","112","null","95","null",
"1400000US17031804311","Census Tract 8043.11, Cook County, Illinois","8211","null","554","null","4677","null","762","null","356","167","null","null","0","null","16","null","2236","null","405","null","0","null","16","null","817","null","561","null","125","null","92","null","17","null","27","null","108","null","87","null",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","6696","null","580","null","4653","null","653","null","284","144","null","null","144","null","176","null","721","null","252","null","16","null","29","null","700","null","456","null","178","null","170","null","102","null","157","null","76","null","51","null",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","5834","null","607","null","3735","null","781","null","153","124","null","null","0","null","16","null","330","null","90","null","0","null","16","null","1458","null","531","null","158","null","99","null","43","null","50","null","115","null","88","null",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","3507","null","363","null","1179","null","437","null","560","269","null","null","61","null","99","null","441","null","219","null","0","null","11","null","1190","null","507","null","76","null","113","null","69","null","113","null","7","null","13","null",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","6646","null","450","null","3904","null","676","null","386","224","null","null","11","null","18","null","683","null","303","null","0","null","16","null","1577","null","495","null","85","null","75","null","0","null","16","null","85","null","75","null",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","3445","null","337","null","2736","null","356","null","178","203","null","null","0","null","11","null","236","null","141","null","0","null","11","null","229","null","180","null","66","null","84","null","16","null","26","null","50","null","60","null",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","5133","null","288","null","3810","null","290","null","37","38","null","null","12","null","18","null","956","null","203","null","0","null","16","null","169","null","97","null","149","null","99","null","0","null","16","null","149","null","99","null",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","11526","null","707","null","7018","null","577","null","492","330","null","null","50","null","86","null","2687","null","621","null","0","null","18","null","463","null","350","null","816","null","545","null","505","null","471","null","311","null","301","null",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","2399","null","259","null","1311","null","230","null","29","33","null","null","0","null","11","null","397","null","191","null","0","null","11","null","475","null","234","null","187","null","133","null","20","null","32","null","167","null","130","null",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","6201","null","357","null","3301","null","487","null","452","182","null","null","31","null","50","null","683","null","84","null","0","null","16","null","1486","null","484","null","248","null","238","null","46","null","55","null","202","null","235","null",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","6287","null","340","null","3094","null","648","null","214","130","null","null","5","null","11","null","306","null","207","null","0","null","16","null","2553","null","592","null","115","null","107","null","82","null","100","null","33","null","31","null",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","2483","null","214","null","1368","null","278","null","205","171","null","null","5","null","8","null","373","null","55","null","0","null","11","null","532","null","235","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","6137","null","473","null","3127","null","426","null","128","88","null","null","0","null","16","null","1695","null","408","null","0","null","16","null","992","null","615","null","195","null","140","null","115","null","117","null","80","null","73","null",
"1400000US17031804606","Census Tract 8046.06, Cook County, Illinois","6888","null","413","null","5391","null","426","null","95","77","null","null","0","null","16","null","943","null","179","null","0","null","16","null","248","null","279","null","211","null","170","null","39","null","69","null","172","null","153","null",
"1400000US17031804607","Census Tract 8046.07, Cook County, Illinois","7239","null","407","null","5532","null","503","null","29","33","null","null","0","null","16","null","1061","null","280","null","0","null","16","null","106","null","107","null","511","null","292","null","194","null","206","null","317","null","242","null",
"1400000US17031804608","Census Tract 8046.08, Cook County, Illinois","3429","null","258","null","2143","null","255","null","34","38","null","null","0","null","11","null","821","null","183","null","0","null","11","null","283","null","160","null","148","null","105","null","28","null","26","null","120","null","106","null",
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","5695","null","385","null","2892","null","344","null","150","142","null","null","33","null","46","null","2297","null","288","null","0","null","16","null","52","null","64","null","271","null","164","null","49","null","77","null","222","null","158","null",
"1400000US17031804610","Census Tract 8046.10, Cook County, Illinois","2305","null","220","null","1729","null","212","null","26","23","null","null","0","null","11","null","480","null","163","null","0","null","11","null","0","null","11","null","70","null","65","null","0","null","11","null","70","null","65","null",
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","4418","null","206","null","3561","null","193","null","48","47","null","null","28","null","43","null","662","null","116","null","0","null","11","null","11","null","16","null","108","null","56","null","9","null","16","null","99","null","55","null",
"1400000US17031804701","Census Tract 8047.01, Cook County, Illinois","6122","null","470","null","2367","null","396","null","656","132","null","null","0","null","16","null","1501","null","299","null","0","null","16","null","1320","null","436","null","278","null","207","null","151","null","164","null","127","null","114","null",
"1400000US17031804705","Census Tract 8047.05, Cook County, Illinois","4470","null","317","null","2249","null","310","null","394","180","null","null","93","null","133","null","866","null","180","null","0","null","11","null","749","null","429","null","119","null","94","null","0","null","11","null","119","null","94","null",
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","2441","null","112","null","1748","null","169","null","22","31","null","null","0","null","11","null","339","null","121","null","0","null","11","null","150","null","81","null","182","null","100","null","120","null","88","null","62","null","42","null",
"1400000US17031804709","Census Tract 8047.09, Cook County, Illinois","6003","null","479","null","3409","null","387","null","265","203","null","null","0","null","16","null","1340","null","206","null","0","null","16","null","825","null","443","null","164","null","124","null","20","null","34","null","144","null","122","null",
"1400000US17031804710","Census Tract 8047.10, Cook County, Illinois","3767","null","198","null","2768","null","267","null","175","206","null","null","19","null","31","null","539","null","167","null","0","null","11","null","144","null","84","null","122","null","68","null","30","null","37","null","92","null","57","null",
"1400000US17031804711","Census Tract 8047.11, Cook County, Illinois","7733","null","550","null","3516","null","560","null","519","324","null","null","91","null","117","null","2722","null","705","null","0","null","16","null","669","null","329","null","216","null","202","null","199","null","200","null","17","null","28","null",
